real_timestamp,?t,Zone,R1,I1,Mag1,R2,I2,Mag2,R3,I3,Mag3,R4,I4,Mag4,R5,I5,Mag5,R6,I6,Mag6,R7,I7,Mag7,R8,I8,Mag8,R9,I9,Mag9,R10,I10,Mag10,R11,I11,Mag11,R12,I12,Mag12,R13,I13,Mag13,R14,I14,Mag14,R15,I15,Mag15,R16,I16,Mag16,R17,I17,Mag17,R18,I18,Mag18,R19,I19,Mag19,R20,I20,Mag20,R21,I21,Mag21,R22,I22,Mag22,R23,I23,Mag23,R24,I24,Mag24,R25,I25,Mag25,R26,I26,Mag26,R27,I27,Mag27,R28,I28,Mag28,R29,I29,Mag29,R30,I30,Mag30,R31,I31,Mag31,R32,I32,Mag32,R33,I33,Mag33,R34,I34,Mag34,R35,I35,Mag35,R36,I36,Mag36,R37,I37,Mag37,R38,I38,Mag38,R39,I39,Mag39,R40,I40,Mag40,R41,I41,Mag41,R42,I42,Mag42,R43,I43,Mag43,R44,I44,Mag44,R45,I45,Mag45,R46,I46,Mag46,R47,I47,Mag47,R48,I48,Mag48,R49,I49,Mag49,R50,I50,Mag50,R51,I51,Mag51,R52,I52,Mag52,R53,I53,Mag53,R54,I54,Mag54,R55,I55,Mag55,R56,I56,Mag56,R57,I57,Mag57,R58,I58,Mag58,R59,I59,Mag59,R60,I60,Mag60,R61,I61,Mag61,R62,I62,Mag62,R63,I63,Mag63,R64,I64,Mag64
9.46392,0.02722,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-19,-4,19.41648784,-18,-5,18.68154169,-19,-6,19.92485885,-19,-6,19.92485885,-18,-7,19.31320792,-17,-8,18.78829423,-17,-8,18.78829423,-15,-9,17.49285568,-15,-8,17,-15,-9,17.49285568,-15,-9,17.49285568,-14,-8,16.1245155,-14,-9,16.64331698,-14,-9,16.64331698,-13,-8,15.26433752,-14,-8,16.1245155,-13,-8,15.26433752,-13,-8,15.26433752,-12,-8,14.4222051,-12,-9,15,-12,-9,15,-12,-8,14.4222051,-11,-8,13.60147051,-12,-7,13.89244399,-12,-7,13.89244399,-12,-7,13.89244399,0,0,0,-11,-6,12.52996409,-12,-6,13.41640786,-12,-6,13.41640786,-12,-6,13.41640786,-12,-6,13.41640786,-12,-6,13.41640786,-12,-6,13.41640786,-11,-5,12.08304597,-11,-5,12.08304597,-12,-4,12.64911064,-12,-4,12.64911064,-11,-3,11.40175425,-12,-3,12.36931688,-12,-3,12.36931688,-12,-2,12.16552506,-12,-2,12.16552506,-13,-2,13.15294644,-13,-2,13.15294644,-13,-1,13.03840481,-13,-1,13.03840481,-13,-1,13.03840481,-13,0,13,-13,0,13,-14,1,14.03566885,-14,0,14,-14,1,14.03566885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.47072,0.0068,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,15,19.20937271,11,15,18.60107524,10,15,18.02775638,9,16,18.35755975,9,16,18.35755975,7,15,16.55294536,7,15,16.55294536,6,15,16.15549442,6,15,16.15549442,5,14,14.86606875,5,15,15.8113883,5,14,14.86606875,5,15,15.8113883,4,14,14.56021978,5,14,14.86606875,5,13,13.92838828,4,14,14.56021978,3,12,12.36931688,4,13,13.60147051,4,13,13.60147051,4,13,13.60147051,4,12,12.64911064,3,11,11.40175425,4,12,12.64911064,5,12,13,4,12,12.64911064,0,0,0,4,12,12.64911064,5,11,12.08304597,5,12,13,5,10,11.18033989,5,11,12.08304597,5,10,11.18033989,6,10,11.66190379,5,10,11.18033989,5,9,10.29563014,6,9,10.81665383,6,9,10.81665383,6,9,10.81665383,7,9,11.40175425,7,9,11.40175425,7,8,10.63014581,8,8,11.3137085,8,8,11.3137085,9,7,11.40175425,8,7,10.63014581,9,7,11.40175425,9,7,11.40175425,10,8,12.80624847,10,7,12.20655562,11,7,13.03840481,11,7,13.03840481,11,7,13.03840481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.47672,0.006,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-12,15,19.20937271,-13,14,19.10497317,-14,14,19.79898987,-14,14,19.79898987,-14,13,19.10497317,-15,12,19.20937271,-15,11,18.60107524,-14,10,17.20465053,-15,10,18.02775638,-15,9,17.49285568,-15,9,17.49285568,-15,9,17.49285568,-14,9,16.64331698,-14,8,16.1245155,-14,8,16.1245155,-13,8,15.26433752,-13,8,15.26433752,-13,7,14.76482306,-13,7,14.76482306,-13,7,14.76482306,-13,7,14.76482306,-13,7,14.76482306,-12,7,13.89244399,-12,8,14.4222051,-12,8,14.4222051,-11,7,13.03840481,0,0,0,-11,7,13.03840481,-11,8,13.60147051,-10,8,12.80624847,-10,8,12.80624847,-10,9,13.45362405,-10,8,12.80624847,-9,8,12.04159458,-8,8,11.3137085,-9,8,12.04159458,-8,9,12.04159458,-7,9,11.40175425,-7,9,11.40175425,-7,9,11.40175425,-7,10,12.20655562,-7,9,11.40175425,-6,10,11.66190379,-6,11,12.52996409,-6,11,12.52996409,-6,11,12.52996409,-5,11,12.08304597,-5,12,13,-5,12,13,-5,12,13,-4,13,13.60147051,-5,13,13.92838828,-4,13,13.60147051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.49154,0.01482,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-1,-10,10.04987562,0,-10,10,0,-10,10,0,-10,10,1,-10,10.04987562,1,-9,9.055385138,2,-9,9.219544457,2,-9,9.219544457,2,-8,8.246211251,2,-9,9.219544457,2,-9,9.219544457,2,-9,9.219544457,2,-8,8.246211251,2,-8,8.246211251,2,-8,8.246211251,1,-8,8.062257748,2,-7,7.280109889,2,-7,7.280109889,2,-7,7.280109889,2,-7,7.280109889,2,-7,7.280109889,2,-8,8.246211251,2,-7,7.280109889,1,-7,7.071067812,2,-7,7.280109889,1,-7,7.071067812,0,0,0,1,-7,7.071067812,1,-7,7.071067812,1,-7,7.071067812,1,-7,7.071067812,1,-7,7.071067812,1,-6,6.08276253,1,-7,7.071067812,0,-7,7,0,-6,6,0,-6,6,0,-7,7,-1,-7,7.071067812,-1,-6,6.08276253,-1,-7,7.071067812,-1,-6,6.08276253,-1,-7,7.071067812,-2,-6,6.32455532,-2,-6,6.32455532,-2,-7,7.280109889,-2,-6,6.32455532,-2,-6,6.32455532,-2,-7,7.280109889,-3,-6,6.708203932,-4,-7,8.062257748,-3,-7,7.615773106,-3,-7,7.615773106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.49931,0.00777,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-17,-11,20.24845673,-15,-12,19.20937271,-16,-13,20.61552813,-15,-13,19.84943324,-14,-13,19.10497317,-13,-14,19.10497317,-12,-15,19.20937271,-11,-14,17.80449381,-11,-14,17.80449381,-11,-14,17.80449381,-11,-14,17.80449381,-10,-14,17.20465053,-10,-14,17.20465053,-10,-13,16.40121947,-9,-13,15.8113883,-10,-13,16.40121947,-9,-12,15,-9,-12,15,-9,-12,15,-9,-13,15.8113883,-8,-13,15.26433752,-8,-12,14.4222051,-8,-12,14.4222051,-9,-12,15,-9,-12,15,-9,-11,14.2126704,0,0,0,-9,-10,13.45362405,-9,-10,13.45362405,-9,-10,13.45362405,-10,-9,13.45362405,-9,-10,13.45362405,-9,-10,13.45362405,-9,-9,12.72792206,-9,-9,12.72792206,-9,-8,12.04159458,-10,-8,12.80624847,-10,-7,12.20655562,-10,-7,12.20655562,-10,-7,12.20655562,-10,-7,12.20655562,-11,-6,12.52996409,-11,-6,12.52996409,-12,-6,13.41640786,-12,-5,13,-12,-5,13,-12,-5,13,-12,-5,13,-13,-5,13.92838828,-13,-5,13.92838828,-15,-3,15.29705854,-14,-4,14.56021978,-14,-3,14.31782106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.5084,0.00909,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,-21,21.02379604,2,-20,20.09975124,2,-20,20.09975124,3,-19,19.23538406,4,-18,18.43908891,4,-18,18.43908891,5,-18,18.68154169,5,-16,16.76305461,4,-17,17.4642492,6,-17,18.02775638,5,-17,17.72004515,5,-15,15.8113883,6,-15,16.15549442,7,-15,16.55294536,6,-15,16.15549442,5,-15,15.8113883,6,-14,15.23154621,5,-14,14.86606875,5,-14,14.86606875,6,-14,15.23154621,5,-13,13.92838828,4,-14,14.56021978,6,-14,15.23154621,4,-14,14.56021978,4,-13,13.60147051,4,-12,12.64911064,0,0,0,4,-13,13.60147051,4,-12,12.64911064,4,-13,13.60147051,3,-12,12.36931688,3,-12,12.36931688,2,-13,13.15294644,3,-13,13.34166406,2,-12,12.16552506,3,-15,15.29705854,3,-14,14.31782106,2,-13,13.15294644,0,-12,12,-1,-12,12.04159458,0,-12,12,0,-13,13,-1,-12,12.04159458,-2,-13,13.15294644,-2,-12,12.16552506,-3,-13,13.34166406,-3,-13,13.34166406,-2,-13,13.15294644,-3,-13,13.34166406,-4,-13,13.60147051,-4,-14,14.56021978,-4,-14,14.56021978,-4,-14,14.56021978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.5204,0.012,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,-14,18.43908891,13,-13,18.38477631,13,-13,18.38477631,14,-12,18.43908891,14,-11,17.80449381,13,-10,16.40121947,14,-8,16.1245155,14,-9,16.64331698,14,-8,16.1245155,13,-8,15.26433752,13,-8,15.26433752,13,-8,15.26433752,13,-8,15.26433752,12,-8,14.4222051,13,-7,14.76482306,12,-7,13.89244399,12,-7,13.89244399,11,-7,13.03840481,12,-7,13.89244399,12,-7,13.89244399,12,-7,13.89244399,11,-6,12.52996409,11,-6,12.52996409,11,-7,13.03840481,11,-7,13.03840481,10,-7,12.20655562,0,0,0,10,-7,12.20655562,9,-7,11.40175425,10,-8,12.80624847,9,-7,11.40175425,9,-8,12.04159458,9,-7,11.40175425,9,-7,11.40175425,8,-7,10.63014581,8,-8,11.3137085,7,-8,10.63014581,7,-9,11.40175425,7,-9,11.40175425,7,-9,11.40175425,7,-10,12.20655562,6,-9,10.81665383,6,-10,11.66190379,6,-10,11.66190379,6,-11,12.52996409,6,-10,11.66190379,5,-10,11.18033989,5,-11,12.08304597,5,-11,12.08304597,5,-12,13,4,-13,13.60147051,4,-13,13.60147051,4,-13,13.60147051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.52769,0.00729,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-10,15,18.02775638,-11,15,18.60107524,-10,15,18.02775638,-12,15,19.20937271,-11,13,17.02938637,-12,14,18.43908891,-12,12,16.97056275,-13,11,17.02938637,-13,11,17.02938637,-12,11,16.2788206,-13,10,16.40121947,-12,10,15.62049935,-12,10,15.62049935,-12,9,15,-12,9,15,-12,9,15,-11,9,14.2126704,-11,9,14.2126704,-11,9,14.2126704,-11,9,14.2126704,-11,8,13.60147051,-11,8,13.60147051,-10,8,12.80624847,-11,9,14.2126704,-10,8,12.80624847,-10,8,12.80624847,0,0,0,-10,8,12.80624847,-9,8,12.04159458,-9,9,12.72792206,-9,9,12.72792206,-9,8,12.04159458,-9,9,12.72792206,-8,8,11.3137085,-8,8,11.3137085,-11,7,13.03840481,-10,7,12.20655562,-8,8,11.3137085,-6,9,10.81665383,-6,10,11.66190379,-6,10,11.66190379,-6,10,11.66190379,-6,10,11.66190379,-5,10,11.18033989,-5,11,12.08304597,-5,10,11.18033989,-5,10,11.18033989,-4,12,12.64911064,-4,12,12.64911064,-4,12,12.64911064,-3,13,13.34166406,-4,12,12.64911064,-4,13,13.60147051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.536,0.00831,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,18,1,18.02775638,18,2,18.11077028,18,3,18.24828759,17,4,17.4642492,16,4,16.4924225,17,5,17.72004515,15,6,16.15549442,14,6,15.23154621,14,6,15.23154621,14,6,15.23154621,14,6,15.23154621,13,6,14.31782106,13,6,14.31782106,13,6,14.31782106,13,6,14.31782106,13,6,14.31782106,12,6,13.41640786,12,5,13,12,5,13,12,5,13,12,6,13.41640786,11,5,12.08304597,11,5,12.08304597,12,5,13,12,5,13,12,4,12.64911064,0,0,0,11,4,11.70469991,11,4,11.70469991,11,4,11.70469991,11,3,11.40175425,11,3,11.40175425,11,3,11.40175425,11,3,11.40175425,11,2,11.18033989,11,2,11.18033989,11,2,11.18033989,11,1,11.04536102,11,1,11.04536102,11,1,11.04536102,12,0,12,11,0,11,12,0,12,11,-1,11.04536102,12,-1,12.04159458,12,-1,12.04159458,11,-1,11.04536102,12,-2,12.16552506,12,-2,12.16552506,12,-3,12.36931688,13,-4,13.60147051,13,-4,13.60147051,13,-3,13.34166406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.54909,0.01309,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-23,4,23.34523506,-23,3,23.19482701,-23,1,23.02172887,-24,0,24,-24,0,24,-22,-1,22.02271555,-21,-1,21.02379604,-21,-3,21.21320344,-20,-3,20.22374842,-20,-4,20.39607805,-20,-3,20.22374842,-20,-2,20.09975124,-20,-2,20.09975124,-18,-3,18.24828759,-18,-4,18.43908891,-19,-2,19.10497317,-18,-3,18.24828759,-18,-3,18.24828759,-18,-4,18.43908891,-17,-3,17.2626765,-16,-5,16.76305461,-16,-3,16.2788206,-17,-2,17.11724277,-17,-3,17.2626765,-16,-2,16.1245155,-17,-2,17.11724277,0,0,0,-17,-3,17.2626765,-16,0,16,-16,-1,16.03121954,-16,-1,16.03121954,-16,-1,16.03121954,-14,-2,14.14213562,-17,0,17,-13,-1,13.03840481,-15,1,15.03329638,-12,1,12.04159458,-15,3,15.29705854,-15,1,15.03329638,-16,4,16.4924225,-14,2,14.14213562,-13,5,13.92838828,-15,1,15.03329638,-17,4,17.4642492,-16,2,16.1245155,-14,4,14.56021978,-17,5,17.72004515,-17,4,17.4642492,-16,5,16.76305461,-17,6,18.02775638,-14,8,16.1245155,-17,8,18.78829423,-16,7,17.4642492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.55573,0.00664,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,19,19.23538406,5,17,17.72004515,2,19,19.10497317,2,16,16.1245155,0,17,17,-2,17,17.11724277,-2,16,16.1245155,-3,17,17.2626765,-3,15,15.29705854,-2,15,15.13274595,-2,16,16.1245155,-2,15,15.13274595,-2,15,15.13274595,-3,14,14.31782106,-3,15,15.29705854,-3,14,14.31782106,-3,14,14.31782106,-3,13,13.34166406,-3,13,13.34166406,-4,13,13.60147051,-3,12,12.36931688,-3,12,12.36931688,-3,12,12.36931688,-3,12,12.36931688,-2,12,12.16552506,-2,12,12.16552506,0,0,0,-3,12,12.36931688,-2,12,12.16552506,-2,11,11.18033989,-2,11,11.18033989,-1,11,11.04536102,-2,11,11.18033989,-1,12,12.04159458,-1,11,11.04536102,-1,11,11.04536102,0,11,11,0,11,11,1,11,11.04536102,1,11,11.04536102,1,12,12.04159458,1,11,11.04536102,1,11,11.04536102,2,11,11.18033989,2,11,11.18033989,2,12,12.16552506,2,11,11.18033989,3,12,12.36931688,2,12,12.16552506,4,12,12.64911064,5,12,13,5,12,13,4,13,13.60147051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.57092,0.01519,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-17,-9,19.23538406,-16,-10,18.86796226,-16,-11,19.41648784,-15,-11,18.60107524,-15,-12,19.20937271,-13,-11,17.02938637,-13,-12,17.69180601,-12,-12,16.97056275,-12,-12,16.97056275,-12,-12,16.97056275,-11,-12,16.2788206,-11,-12,16.2788206,-11,-12,16.2788206,-11,-12,16.2788206,-10,-11,14.86606875,-10,-11,14.86606875,-9,-11,14.2126704,-9,-11,14.2126704,-10,-11,14.86606875,-9,-11,14.2126704,-9,-11,14.2126704,-9,-11,14.2126704,-8,-10,12.80624847,-9,-10,13.45362405,-10,-10,14.14213562,-9,-9,12.72792206,0,0,0,-9,-9,12.72792206,-9,-9,12.72792206,-9,-9,12.72792206,-9,-9,12.72792206,-9,-9,12.72792206,-9,-9,12.72792206,-9,-8,12.04159458,-10,-8,12.80624847,-9,-7,11.40175425,-10,-7,12.20655562,-10,-7,12.20655562,-10,-7,12.20655562,-11,-7,13.03840481,-10,-6,11.66190379,-11,-7,13.03840481,-11,-6,12.52996409,-11,-5,12.08304597,-11,-6,12.52996409,-12,-5,13,-12,-5,13,-12,-5,13,-13,-5,13.92838828,-14,-5,14.86606875,-14,-4,14.56021978,-14,-5,14.86606875,-14,-5,14.86606875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.57903,0.00811,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,18,6,18.97366596,16,6,17.08800749,16,5,16.76305461,15,9,17.49285568,16,11,19.41648784,15,9,17.49285568,13,10,16.40121947,12,8,14.4222051,14,9,16.64331698,12,9,15,12,8,14.4222051,11,8,13.60147051,11,10,14.86606875,11,9,14.2126704,10,8,12.80624847,11,10,14.86606875,11,8,13.60147051,10,6,11.66190379,9,6,10.81665383,10,7,12.20655562,10,8,12.80624847,9,8,12.04159458,10,7,12.20655562,11,8,13.60147051,10,7,12.20655562,10,7,12.20655562,0,0,0,9,6,10.81665383,11,6,12.52996409,11,6,12.52996409,9,5,10.29563014,9,5,10.29563014,10,5,11.18033989,10,6,11.66190379,8,2,8.246211251,16,6,17.08800749,16,3,16.2788206,11,4,11.70469991,10,5,11.18033989,9,4,9.848857802,10,4,10.77032961,11,3,11.40175425,11,3,11.40175425,11,3,11.40175425,12,3,12.36931688,12,2,12.16552506,12,2,12.16552506,12,2,12.16552506,12,1,12.04159458,13,0,13,13,0,13,13,0,13,14,1,14.03566885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.5858,0.00677,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,20,20.02498439,1,20,20.02498439,-1,17,17.02938637,-2,20,20.09975124,-3,19,19.23538406,-4,18,18.43908891,-4,18,18.43908891,-4,17,17.4642492,-4,17,17.4642492,-4,16,16.4924225,-5,16,16.76305461,-5,17,17.72004515,-6,15,16.15549442,-5,16,16.76305461,-6,16,17.08800749,-5,14,14.86606875,-4,15,15.5241747,-4,13,13.60147051,-5,13,13.92838828,-4,14,14.56021978,-5,13,13.92838828,-5,14,14.86606875,-4,13,13.60147051,-4,14,14.56021978,-4,14,14.56021978,-3,13,13.34166406,0,0,0,-4,13,13.60147051,-4,14,14.56021978,-4,14,14.56021978,-3,12,12.36931688,-2,12,12.16552506,-2,10,10.19803903,-3,14,14.31782106,-2,11,11.18033989,1,16,16.03121954,0,15,15,-3,13,13.34166406,-1,13,13.03840481,0,12,12,1,11,11.04536102,-1,13,13.03840481,2,14,14.14213562,2,12,12.16552506,1,11,11.04536102,1,13,13.03840481,4,14,14.56021978,2,14,14.14213562,3,14,14.31782106,4,13,13.60147051,5,15,15.8113883,4,15,15.5241747,3,14,14.31782106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.59594,0.01014,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-18,-6,18.97366596,-17,-9,19.23538406,-17,-8,18.78829423,-17,-8,18.78829423,-15,-7,16.55294536,-15,-9,17.49285568,-13,-10,16.40121947,-13,-10,16.40121947,-15,-10,18.02775638,-13,-9,15.8113883,-13,-10,16.40121947,-12,-10,15.62049935,-13,-10,16.40121947,-13,-9,15.8113883,-11,-9,14.2126704,-12,-9,15,-12,-9,15,-11,-9,14.2126704,-11,-9,14.2126704,-10,-8,12.80624847,-10,-8,12.80624847,-11,-9,14.2126704,-11,-7,13.03840481,-11,-7,13.03840481,-11,-7,13.03840481,-11,-7,13.03840481,0,0,0,-11,-5,12.08304597,-11,-6,12.52996409,-10,-6,11.66190379,-11,-5,12.08304597,-11,-6,12.52996409,-11,-6,12.52996409,-10,-5,11.18033989,-11,-4,11.70469991,-11,-4,11.70469991,-11,-4,11.70469991,-11,-3,11.40175425,-11,-3,11.40175425,-12,-2,12.16552506,-11,-2,11.18033989,-11,-2,11.18033989,-12,-2,12.16552506,-12,-1,12.04159458,-12,0,12,-12,0,12,-13,0,13,-13,-1,13.03840481,-14,1,14.03566885,-14,0,14,-14,1,14.03566885,-14,2,14.14213562,-15,2,15.13274595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.60589,0.00995,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,-11,11.70469991,8,-13,15.26433752,12,-11,16.2788206,12,-11,16.2788206,7,-13,14.76482306,10,-10,14.14213562,10,-10,14.14213562,10,-8,12.80624847,11,-10,14.86606875,9,-9,12.72792206,11,-9,14.2126704,10,-9,13.45362405,9,-8,12.04159458,10,-8,12.80624847,9,-8,12.04159458,9,-8,12.04159458,8,-8,11.3137085,8,-8,11.3137085,9,-8,12.04159458,8,-8,11.3137085,9,-7,11.40175425,8,-8,11.3137085,8,-8,11.3137085,7,-8,10.63014581,7,-7,9.899494937,7,-8,10.63014581,0,0,0,7,-8,10.63014581,7,-8,10.63014581,7,-9,11.40175425,5,-9,10.29563014,6,-8,10,5,-8,9.433981132,6,-9,10.81665383,5,-9,10.29563014,5,-8,9.433981132,4,-9,9.848857802,4,-8,8.94427191,3,-9,9.486832981,4,-9,9.848857802,3,-10,10.44030651,3,-9,9.486832981,3,-10,10.44030651,2,-10,10.19803903,2,-10,10.19803903,2,-10,10.19803903,1,-11,11.04536102,1,-11,11.04536102,1,-11,11.04536102,1,-11,11.04536102,1,-12,12.04159458,1,-12,12.04159458,0,-12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.61671,0.01082,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-13,-14,19.10497317,-13,-14,19.10497317,-13,-16,20.61552813,-12,-16,20,-11,-15,18.60107524,-10,-16,18.86796226,-8,-15,17,-7,-15,16.55294536,-8,-15,17,-7,-14,15.65247584,-8,-15,17,-7,-15,16.55294536,-8,-15,17,-8,-15,17,-7,-15,16.55294536,-6,-13,14.31782106,-7,-13,14.76482306,-5,-12,13,-6,-13,14.31782106,-5,-13,13.92838828,-5,-13,13.92838828,-7,-12,13.89244399,-5,-12,13,-5,-12,13,-6,-12,13.41640786,-7,-11,13.03840481,0,0,0,-6,-12,13.41640786,-7,-11,13.03840481,-7,-12,13.89244399,-7,-9,11.40175425,-6,-11,12.52996409,-7,-9,11.40175425,-8,-10,12.80624847,-6,-11,12.52996409,-7,-10,12.20655562,-8,-10,12.80624847,-8,-9,12.04159458,-8,-8,11.3137085,-8,-8,11.3137085,-8,-8,11.3137085,-9,-8,12.04159458,-9,-9,12.72792206,-9,-6,10.81665383,-11,-8,13.60147051,-10,-6,11.66190379,-11,-6,12.52996409,-12,-8,14.4222051,-12,-7,13.89244399,-11,-8,13.60147051,-12,-7,13.89244399,-13,-8,15.26433752,-13,-7,14.76482306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.625,0.00829,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-11,12,16.2788206,-14,11,17.80449381,-13,9,15.8113883,-14,10,17.20465053,-14,10,17.20465053,-14,8,16.1245155,-13,9,15.8113883,-14,6,15.23154621,-12,8,14.4222051,-13,6,14.31782106,-11,7,13.03840481,-12,8,14.4222051,-12,6,13.41640786,-13,6,14.31782106,-12,7,13.89244399,-11,8,13.60147051,-11,6,12.52996409,-10,6,11.66190379,-10,6,11.66190379,-10,6,11.66190379,-9,6,10.81665383,-10,7,12.20655562,-10,6,11.66190379,-10,7,12.20655562,-9,7,11.40175425,-10,7,12.20655562,0,0,0,-7,7,9.899494937,-7,7,9.899494937,-7,7,9.899494937,-7,8,10.63014581,-9,8,12.04159458,-6,9,10.81665383,-6,7,9.219544457,-4,9,9.848857802,-8,5,9.433981132,-3,6,6.708203932,-3,8,8.544003745,-5,8,9.433981132,-5,8,9.433981132,-4,9,9.848857802,-2,9,9.219544457,-3,9,9.486832981,-2,10,10.19803903,-2,9,9.219544457,-2,10,10.19803903,-1,10,10.04987562,-1,10,10.04987562,-1,11,11.04536102,0,10,10,1,12,12.04159458,0,10,10,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.63763,0.01263,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,-14,17.20465053,11,-14,17.80449381,11,-14,17.80449381,12,-14,18.43908891,12,-12,16.97056275,12,-11,16.2788206,12,-11,16.2788206,12,-10,15.62049935,12,-10,15.62049935,12,-9,15,12,-9,15,12,-9,15,12,-9,15,12,-8,14.4222051,12,-8,14.4222051,11,-8,13.60147051,11,-8,13.60147051,10,-7,12.20655562,11,-8,13.60147051,10,-8,12.80624847,10,-7,12.20655562,9,-8,12.04159458,9,-7,11.40175425,9,-8,12.04159458,10,-7,12.20655562,9,-8,12.04159458,0,0,0,9,-8,12.04159458,9,-8,12.04159458,8,-8,11.3137085,7,-8,10.63014581,7,-8,10.63014581,8,-8,11.3137085,7,-8,10.63014581,7,-8,10.63014581,7,-8,10.63014581,6,-9,10.81665383,6,-9,10.81665383,6,-9,10.81665383,6,-9,10.81665383,5,-9,10.29563014,5,-9,10.29563014,5,-10,11.18033989,4,-11,11.70469991,4,-11,11.70469991,4,-11,11.70469991,4,-11,11.70469991,4,-12,12.64911064,4,-12,12.64911064,4,-12,12.64911064,2,-13,13.15294644,3,-12,12.36931688,3,-13,13.34166406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.64492,0.00729,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-1,-19,19.02629759,0,-18,18,0,-20,20,1,-18,18.02775638,1,-18,18.02775638,3,-18,18.24828759,3,-17,17.2626765,3,-16,16.2788206,3,-16,16.2788206,5,-15,15.8113883,4,-16,16.4924225,3,-15,15.29705854,5,-15,15.8113883,4,-15,15.5241747,4,-14,14.56021978,4,-14,14.56021978,5,-13,13.92838828,4,-13,13.60147051,3,-13,13.34166406,4,-13,13.60147051,4,-13,13.60147051,4,-13,13.60147051,4,-12,12.64911064,3,-13,13.34166406,3,-13,13.34166406,3,-13,13.34166406,0,0,0,2,-11,11.18033989,2,-12,12.16552506,2,-11,11.18033989,2,-11,11.18033989,2,-12,12.16552506,1,-12,12.04159458,1,-12,12.04159458,1,-12,12.04159458,1,-12,12.04159458,0,-11,11,0,-11,11,-1,-11,11.04536102,-1,-12,12.04159458,-1,-12,12.04159458,-1,-12,12.04159458,-1,-12,12.04159458,-2,-12,12.16552506,-2,-12,12.16552506,-2,-12,12.16552506,-3,-13,13.34166406,-3,-12,12.36931688,-4,-13,13.60147051,-4,-13,13.60147051,-4,-13,13.60147051,-4,-13,13.60147051,-5,-13,13.92838828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
