real_timestamp,TXSpot,R1,I1,Mag1,R2,I2,Mag2,R3,I3,Mag3,R4,I4,Mag4,R5,I5,Mag5,R6,I6,Mag6,R7,I7,Mag7,R8,I8,Mag8,R9,I9,Mag9,R10,I10,Mag10,R11,I11,Mag11,R12,I12,Mag12,R13,I13,Mag13,R14,I14,Mag14,R15,I15,Mag15,R16,I16,Mag16,R17,I17,Mag17,R18,I18,Mag18,R19,I19,Mag19,R20,I20,Mag20,R21,I21,Mag21,R22,I22,Mag22,R23,I23,Mag23,R24,I24,Mag24,R25,I25,Mag25,R26,I26,Mag26,R27,I27,Mag27,R28,I28,Mag28,R29,I29,Mag29,R30,I30,Mag30,R31,I31,Mag31,R32,I32,Mag32,R33,I33,Mag33,R34,I34,Mag34,R35,I35,Mag35,R36,I36,Mag36,R37,I37,Mag37,R38,I38,Mag38,R39,I39,Mag39,R40,I40,Mag40,R41,I41,Mag41,R42,I42,Mag42,R43,I43,Mag43,R44,I44,Mag44,R45,I45,Mag45,R46,I46,Mag46,R47,I47,Mag47,R48,I48,Mag48,R49,I49,Mag49,R50,I50,Mag50,R51,I51,Mag51,R52,I52,Mag52,R53,I53,Mag53,R54,I54,Mag54,R55,I55,Mag55,R56,I56,Mag56,R57,I57,Mag57,R58,I58,Mag58,R59,I59,Mag59,R60,I60,Mag60,R61,I61,Mag61,R62,I62,Mag62,R63,I63,Mag63,R64,I64,Mag64
2.14463,1,82,-96,126.2537128,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,16,3,16.2788206,17,4,17.4642492,17,4,17.4642492,16,5,16.76305461,16,5,16.76305461,16,6,17.08800749,15,7,16.55294536,15,7,16.55294536,15,7,16.55294536,15,7,16.55294536,14,7,15.65247584,14,7,15.65247584,14,8,16.1245155,13,8,15.26433752,13,8,15.26433752,13,7,14.76482306,13,8,15.26433752,12,7,13.89244399,13,8,15.26433752,12,7,13.89244399,13,7,14.76482306,13,6,14.31782106,13,6,14.31782106,14,6,15.23154621,14,6,15.23154621,14,6,15.23154621,0,0,0,14,6,15.23154621,14,6,15.23154621,15,6,16.15549442,14,4,14.56021978,15,5,15.8113883,15,6,16.15549442,15,5,15.8113883,15,4,15.5241747,16,4,16.4924225,16,4,16.4924225,16,3,16.2788206,17,4,17.4642492,18,4,18.43908891,19,4,19.41648784,18,4,18.43908891,19,3,19.23538406,19,3,19.23538406,19,3,19.23538406,19,4,19.41648784,20,4,20.39607805,20,4,20.39607805,20,4,20.39607805,20,4,20.39607805,21,3,21.21320344,20,4,20.39607805,20,4,20.39607805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.15603,1,37,80,88.141931,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,19,-11,21.9544984,20,-9,21.9317122,20,-9,21.9317122,20,-7,21.1896201,20,-7,21.1896201,19,-6,19.92485885,19,-6,19.92485885,19,-4,19.41648784,19,-4,19.41648784,18,-4,18.43908891,19,-3,19.23538406,18,-4,18.43908891,18,-4,18.43908891,17,-4,17.4642492,17,-3,17.2626765,17,-4,17.4642492,17,-3,17.2626765,16,-3,16.2788206,16,-4,16.4924225,16,-4,16.4924225,16,-5,16.76305461,17,-5,17.72004515,16,-5,16.76305461,17,-6,18.02775638,17,-6,18.02775638,17,-7,18.38477631,0,0,0,17,-7,18.38477631,17,-7,18.38477631,18,-8,19.6977156,17,-8,18.78829423,17,-8,18.78829423,18,-9,20.1246118,18,-10,20.59126028,18,-10,20.59126028,18,-10,20.59126028,19,-11,21.9544984,19,-12,22.47220505,19,-11,21.9544984,19,-12,22.47220505,20,-12,23.32380758,21,-12,24.18677324,21,-13,24.69817807,22,-13,25.55386468,22,-13,25.55386468,23,-13,26.41968963,22,-13,25.55386468,23,-13,26.41968963,23,-13,26.41968963,23,-14,26.92582404,24,-14,27.78488798,23,-13,26.41968963,23,-13,26.41968963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.16259,1,37,80,88.141931,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-3,20,20.22374842,-5,18,18.68154169,-5,19,19.6468827,-6,18,18.97366596,-6,18,18.97366596,-7,17,18.38477631,-8,17,18.78829423,-8,16,17.88854382,-8,16,17.88854382,-7,15,16.55294536,-7,16,17.4642492,-7,15,16.55294536,-7,14,15.65247584,-7,15,16.55294536,-7,13,14.76482306,-7,14,15.65247584,-6,14,15.23154621,-6,13,14.31782106,-6,14,15.23154621,-6,14,15.23154621,-6,14,15.23154621,-6,14,15.23154621,-5,14,14.86606875,-4,15,15.5241747,-4,16,16.4924225,-4,16,16.4924225,0,0,0,-4,16,16.4924225,-3,17,17.2626765,-3,17,17.2626765,-3,16,16.2788206,-3,17,17.2626765,-3,18,18.24828759,-2,18,18.11077028,-2,18,18.11077028,-2,19,19.10497317,-1,19,19.02629759,-1,20,20.02498439,0,20,20,0,21,21,-1,22,22.02271555,-1,22,22.02271555,0,23,23,0,22,22,-1,23,23.02172887,-1,24,24.0208243,-1,24,24.0208243,-1,24,24.0208243,-2,24,24.08318916,-1,24,24.0208243,0,25,25,0,24,24,-1,25,25.01999201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.1696,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-19,4,19.41648784,-19,2,19.10497317,-19,3,19.23538406,-19,2,19.10497317,-18,1,18.02775638,-17,0,17,-17,0,17,-17,-1,17.02938637,-17,-1,17.02938637,-17,-1,17.02938637,-16,-2,16.1245155,-15,-2,15.13274595,-16,-2,16.1245155,-16,-1,16.03121954,-16,-2,16.1245155,-15,-1,15.03329638,-14,-1,14.03566885,-14,0,14,-14,0,14,-14,0,14,-15,1,15.03329638,-15,0,15,-15,2,15.13274595,-16,2,16.1245155,-16,2,16.1245155,-16,2,16.1245155,0,0,0,-16,2,16.1245155,-17,2,17.11724277,-17,2,17.11724277,-16,4,16.4924225,-17,5,17.72004515,-17,3,17.2626765,-18,5,18.68154169,-19,2,19.10497317,-17,11,20.24845673,-18,7,19.31320792,-20,6,20.88061302,-20,6,20.88061302,-21,7,22.13594362,-20,6,20.88061302,-23,7,24.04163056,-22,6,22.8035085,-23,7,24.04163056,-22,7,23.08679276,-24,6,24.73863375,-23,7,24.04163056,-24,6,24.73863375,-25,7,25.96150997,-25,7,25.96150997,-25,7,25.96150997,-25,7,25.96150997,-25,7,25.96150997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.17567,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,-1,17,17.02938637,-1,19,19.02629759,-2,18,18.11077028,-2,17,17.11724277,-4,16,16.4924225,-4,17,17.4642492,-4,16,16.4924225,-4,15,15.5241747,-5,14,14.86606875,-5,15,15.8113883,-5,14,14.86606875,-5,14,14.86606875,-4,13,13.60147051,-4,13,13.60147051,-4,14,14.56021978,-4,13,13.60147051,-3,12,12.36931688,-3,12,12.36931688,-2,13,13.15294644,-2,14,14.14213562,-2,13,13.15294644,-1,13,13.03840481,-1,14,14.03566885,-1,15,15.03329638,-1,15,15.03329638,0,0,0,0,15,15,1,16,16.03121954,1,16,16.03121954,1,16,16.03121954,1,16,16.03121954,1,16,16.03121954,2,16,16.1245155,2,17,17.11724277,3,18,18.24828759,2,19,19.10497317,3,20,20.22374842,3,19,19.23538406,4,20,20.39607805,4,21,21.37755833,4,21,21.37755833,5,22,22.56102835,5,23,23.53720459,5,23,23.53720459,5,24,24.51530134,4,24,24.33105012,5,24,24.51530134,4,24,24.33105012,4,25,25.3179778,4,26,26.30589288,4,25,25.3179778,4,26,26.30589288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.18108,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,-5,15.8113883,14,-5,14.86606875,14,-4,14.56021978,14,-3,14.31782106,14,-3,14.31782106,14,-3,14.31782106,13,-2,13.15294644,12,-1,12.04159458,13,-2,13.15294644,12,0,12,12,0,12,12,0,12,11,0,11,11,0,11,11,0,11,11,0,11,11,-1,11.04536102,10,0,10,10,-1,10.04987562,11,-1,11.04536102,10,-2,10.19803903,11,-2,11.18033989,11,-2,11.18033989,12,-3,12.36931688,12,-3,12.36931688,12,-4,12.64911064,0,0,0,12,-3,12.36931688,12,-4,12.64911064,13,-3,13.34166406,13,-4,13.60147051,13,-5,13.92838828,13,-5,13.92838828,14,-5,14.86606875,14,-6,15.23154621,15,-5,15.8113883,15,-7,16.55294536,15,-7,16.55294536,16,-6,17.08800749,17,-7,18.38477631,16,-7,17.4642492,17,-7,18.38477631,17,-8,18.78829423,19,-9,21.02379604,18,-8,19.6977156,19,-8,20.61552813,19,-8,20.61552813,20,-8,21.54065923,20,-8,21.54065923,21,-7,22.13594362,21,-8,22.47220505,21,-8,22.47220505,21,-8,22.47220505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.18665,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,17,17.4642492,4,18,18.43908891,2,18,18.11077028,2,19,19.10497317,0,16,16,0,19,19,-1,18,18.02775638,-1,15,15.03329638,-3,16,16.2788206,-3,15,15.29705854,-1,15,15.03329638,-2,15,15.13274595,-2,14,14.14213562,-2,13,13.15294644,-3,13,13.34166406,-2,13,13.15294644,-3,13,13.34166406,0,10,10,0,11,11,0,11,11,0,12,12,1,12,12.04159458,2,11,11.18033989,3,12,12.36931688,4,13,13.60147051,4,13,13.60147051,0,0,0,5,14,14.86606875,6,14,15.23154621,6,14,15.23154621,4,14,14.56021978,8,13,15.26433752,5,17,17.72004515,8,15,17,10,16,18.86796226,1,20,20.02498439,7,14,15.65247584,11,15,18.60107524,9,17,19.23538406,10,17,19.72308292,12,21,24.18677324,11,16,19.41648784,13,21,24.69817807,13,20,23.85372088,12,23,25.94224354,15,24,28.3019434,17,20,26.2488095,15,25,29.15475947,16,23,28.01785145,17,21,27.01851217,17,24,29.41088234,19,27,33.01514804,15,24,28.3019434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.19208,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-8,-8,11.3137085,-8,-10,12.80624847,-8,-9,12.04159458,-7,-10,12.20655562,-7,-10,12.20655562,-5,-10,11.18033989,-5,-11,12.08304597,-4,-9,9.848857802,-6,-10,11.66190379,-3,-10,10.44030651,-4,-9,9.848857802,-3,-9,9.486832981,-3,-10,10.44030651,-2,-9,9.219544457,-2,-10,10.19803903,-2,-8,8.246211251,-3,-8,8.544003745,-3,-8,8.544003745,-3,-7,7.615773106,-2,-8,8.246211251,-3,-8,8.544003745,-3,-8,8.544003745,-4,-7,8.062257748,-5,-7,8.602325267,-4,-7,8.062257748,-5,-8,9.433981132,0,0,0,-6,-7,9.219544457,-6,-7,9.219544457,-7,-7,9.899494937,-7,-7,9.899494937,-7,-7,9.899494937,-8,-7,10.63014581,-8,-7,10.63014581,-9,-6,10.81665383,-9,-7,11.40175425,-10,-6,11.66190379,-10,-6,11.66190379,-11,-7,13.03840481,-11,-7,13.03840481,-11,-7,13.03840481,-12,-7,13.89244399,-13,-7,14.76482306,-13,-7,14.76482306,-14,-7,15.65247584,-14,-8,16.1245155,-14,-7,15.65247584,-15,-8,17,-15,-8,17,-15,-8,17,-17,-8,18.78829423,-16,-8,17.88854382,-16,-8,17.88854382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.19923,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,-9,11.40175425,8,-8,11.3137085,9,-8,12.04159458,9,-7,11.40175425,10,-7,12.20655562,10,-5,11.18033989,10,-6,11.66190379,10,-5,11.18033989,10,-4,10.77032961,10,-4,10.77032961,10,-4,10.77032961,10,-3,10.44030651,10,-3,10.44030651,9,-3,9.486832981,9,-2,9.219544457,9,-2,9.219544457,8,-2,8.246211251,8,-2,8.246211251,8,-3,8.544003745,8,-3,8.544003745,7,-3,7.615773106,8,-3,8.544003745,7,-3,7.615773106,7,-4,8.062257748,7,-5,8.602325267,7,-5,8.602325267,0,0,0,7,-5,8.602325267,7,-6,9.219544457,7,-6,9.219544457,6,-6,8.485281374,7,-7,9.899494937,7,-7,9.899494937,7,-8,10.63014581,6,-8,10,7,-8,10.63014581,7,-9,11.40175425,7,-10,12.20655562,6,-10,11.66190379,7,-10,12.20655562,7,-11,13.03840481,6,-11,12.52996409,7,-12,13.89244399,7,-13,14.76482306,7,-13,14.76482306,7,-13,14.76482306,8,-14,16.1245155,8,-14,16.1245155,8,-14,16.1245155,8,-15,17,8,-16,17.88854382,9,-15,17.49285568,8,-16,17.88854382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.21902,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,7,14.76482306,12,7,13.89244399,11,8,13.60147051,11,9,14.2126704,12,10,15.62049935,9,10,13.45362405,9,10,13.45362405,9,11,14.2126704,7,10,12.20655562,7,11,13.03840481,8,10,12.80624847,6,10,11.66190379,6,10,11.66190379,6,10,11.66190379,5,9,10.29563014,4,10,10.77032961,5,9,10.29563014,5,9,10.29563014,4,8,8.94427191,4,7,8.062257748,4,7,8.062257748,5,6,7.810249676,6,6,8.485281374,5,6,7.810249676,6,6,8.485281374,7,5,8.602325267,0,0,0,7,5,8.602325267,8,5,9.433981132,8,5,9.433981132,9,3,9.486832981,9,4,9.848857802,9,4,9.848857802,10,4,10.77032961,10,2,10.19803903,10,3,10.44030651,11,3,11.40175425,11,2,11.18033989,12,2,12.16552506,13,2,13.15294644,14,2,14.14213562,14,2,14.14213562,14,1,14.03566885,15,2,15.13274595,15,2,15.13274595,16,2,16.1245155,16,2,16.1245155,17,2,17.11724277,17,2,17.11724277,18,2,18.11077028,18,2,18.11077028,18,2,18.11077028,18,2,18.11077028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.23107,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-16,1,16.03121954,-16,0,16,-16,-1,16.03121954,-16,-2,16.1245155,-16,-2,16.1245155,-15,-3,15.29705854,-15,-3,15.29705854,-15,-4,15.5241747,-14,-5,14.86606875,-14,-5,14.86606875,-13,-5,13.92838828,-12,-5,13,-12,-5,13,-11,-5,12.08304597,-11,-5,12.08304597,-11,-5,12.08304597,-10,-5,11.18033989,-10,-4,10.77032961,-9,-4,9.848857802,-9,-3,9.486832981,-8,-3,8.544003745,-8,-2,8.246211251,-7,-2,7.280109889,-9,-1,9.055385138,-8,-1,8.062257748,-8,0,8,0,0,0,-8,1,8.062257748,-7,2,7.280109889,-8,2,8.246211251,-8,3,8.544003745,-8,3,8.544003745,-8,4,8.94427191,-8,4,8.94427191,-7,4,8.062257748,-7,4,8.062257748,-7,6,9.219544457,-7,7,9.899494937,-7,8,10.63014581,-8,7,10.63014581,-7,8,10.63014581,-7,8,10.63014581,-7,9,11.40175425,-8,10,12.80624847,-8,10,12.80624847,-8,11,13.60147051,-8,11,13.60147051,-8,11,13.60147051,-8,12,14.4222051,-8,13,15.26433752,-8,14,16.1245155,-9,13,15.8113883,-9,14,16.64331698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.24598,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,12,19.20937271,13,13,18.38477631,13,14,19.10497317,12,14,18.43908891,12,14,18.43908891,11,14,17.80449381,10,15,18.02775638,9,15,17.49285568,8,15,17,8,15,17,7,14,15.65247584,6,14,15.23154621,6,14,15.23154621,5,13,13.92838828,5,13,13.92838828,6,12,13.41640786,5,11,12.08304597,5,11,12.08304597,5,11,12.08304597,5,9,10.29563014,5,9,10.29563014,5,9,10.29563014,5,8,9.433981132,6,7,9.219544457,5,6,7.810249676,7,6,9.219544457,0,0,0,7,5,8.602325267,7,5,8.602325267,8,5,9.433981132,8,4,8.94427191,8,4,8.94427191,9,3,9.486832981,9,3,9.486832981,9,2,9.219544457,9,2,9.219544457,9,1,9.055385138,10,1,10.04987562,10,0,10,11,0,11,11,0,11,11,-1,11.04536102,12,-1,12.04159458,12,-2,12.16552506,13,-2,13.15294644,14,-2,14.14213562,14,-4,14.56021978,15,-3,15.29705854,14,-4,14.56021978,15,-4,15.5241747,15,-4,15.5241747,15,-4,15.5241747,15,-5,15.8113883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.25172,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,18,-12,21.63330765,19,-12,22.47220505,20,-11,22.82542442,21,-10,23.2594067,20,-8,21.54065923,20,-8,21.54065923,20,-6,20.88061302,19,-6,19.92485885,20,-4,20.39607805,19,-5,19.6468827,18,-3,18.24828759,19,-3,19.23538406,17,-3,17.2626765,17,-2,17.11724277,16,-2,16.1245155,15,-1,15.03329638,15,-1,15.03329638,14,-2,14.14213562,14,-3,14.31782106,13,-3,13.34166406,12,-3,12.36931688,12,-3,12.36931688,10,-4,10.77032961,10,-5,11.18033989,10,-5,11.18033989,9,-6,10.81665383,0,0,0,8,-6,10,7,-7,9.899494937,8,-7,10.63014581,8,-7,10.63014581,7,-8,10.63014581,6,-8,10,6,-9,10.81665383,5,-9,10.29563014,5,-10,11.18033989,4,-11,11.70469991,4,-11,11.70469991,3,-12,12.36931688,4,-13,13.60147051,3,-13,13.34166406,3,-14,14.31782106,2,-14,14.14213562,2,-14,14.14213562,1,-15,15.03329638,1,-16,16.03121954,1,-16,16.03121954,0,-16,16,-1,-16,16.03121954,0,-17,17,0,-18,18,-1,-18,18.02775638,-1,-19,19.02629759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.26312,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,24,26.83281573,10,24,26,10,25,26.92582404,8,25,26.2488095,7,26,26.92582404,6,24,24.73863375,4,24,24.33105012,3,24,24.18677324,3,24,24.18677324,2,24,24.08318916,2,22,22.09072203,1,21,21.02379604,0,21,21,1,22,22.02271555,0,19,19,0,20,20,1,17,17.02938637,1,17,17.02938637,0,17,17,1,17,17.02938637,1,15,15.03329638,2,15,15.13274595,2,14,14.14213562,2,14,14.14213562,4,15,15.5241747,4,14,14.56021978,0,0,0,4,13,13.60147051,6,13,14.31782106,5,13,13.92838828,6,12,13.41640786,6,12,13.41640786,7,13,14.76482306,7,12,13.89244399,8,11,13.60147051,7,11,13.03840481,8,10,12.80624847,10,10,14.14213562,11,10,14.86606875,11,10,14.86606875,11,9,14.2126704,12,9,15,12,9,15,14,9,16.64331698,14,8,16.1245155,15,8,17,15,8,17,15,8,17,16,8,17.88854382,17,8,18.78829423,17,7,18.38477631,17,8,18.78829423,18,8,19.6977156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.27211,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-19,13,23.02172887,-19,12,22.47220505,-20,12,23.32380758,-21,11,23.70653918,-21,9,22.84731932,-21,8,22.47220505,-20,8,21.54065923,-20,7,21.1896201,-20,6,20.88061302,-20,6,20.88061302,-19,5,19.6468827,-20,4,20.39607805,-19,3,19.23538406,-18,4,18.43908891,-17,4,17.4642492,-18,3,18.24828759,-16,2,16.1245155,-16,3,16.2788206,-15,3,15.29705854,-15,4,15.5241747,-15,4,15.5241747,-14,4,14.56021978,-14,4,14.56021978,-14,4,14.56021978,-14,5,14.86606875,-13,5,13.92838828,0,0,0,-13,6,14.31782106,-12,6,13.41640786,-12,6,13.41640786,-12,7,13.89244399,-11,7,13.03840481,-11,7,13.03840481,-11,8,13.60147051,-11,8,13.60147051,-10,8,12.80624847,-10,9,13.45362405,-10,9,13.45362405,-9,10,13.45362405,-9,10,13.45362405,-9,10,13.45362405,-8,11,13.60147051,-8,11,13.60147051,-7,12,13.89244399,-8,12,14.4222051,-8,12,14.4222051,-7,13,14.76482306,-7,13,14.76482306,-7,14,15.65247584,-7,13,14.76482306,-6,15,16.15549442,-7,15,16.55294536,-7,14,15.65247584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.2803,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-8,25,26.2488095,-9,25,26.57066051,-11,25,27.31300057,-11,25,27.31300057,-12,24,26.83281573,-13,22,25.55386468,-13,22,25.55386468,-14,20,24.41311123,-14,19,23.60084744,-14,19,23.60084744,-15,18,23.43074903,-14,17,22.02271555,-15,17,22.6715681,-14,16,21.26029163,-14,16,21.26029163,-13,16,20.61552813,-13,15,19.84943324,-13,14,19.10497317,-12,14,18.43908891,-12,15,19.20937271,-11,15,18.60107524,-10,14,17.20465053,-10,14,17.20465053,-9,14,16.64331698,-9,14,16.64331698,-9,14,16.64331698,0,0,0,-8,14,16.1245155,-8,14,16.1245155,-7,15,16.55294536,-7,14,15.65247584,-6,14,15.23154621,-6,14,15.23154621,-5,15,15.8113883,-4,15,15.5241747,-4,15,15.5241747,-4,15,15.5241747,-3,15,15.29705854,-3,16,16.2788206,-2,15,15.13274595,-1,16,16.03121954,-1,15,15.03329638,-1,17,17.02938637,0,16,16,0,17,17,0,17,17,1,17,17.02938637,2,17,17.11724277,2,18,18.11077028,2,18,18.11077028,3,19,19.23538406,2,19,19.10497317,3,18,18.24828759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.30262,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-4,-10,10.77032961,-4,-9,9.848857802,-4,-10,10.77032961,-2,-9,9.219544457,-2,-9,9.219544457,-2,-9,9.219544457,-2,-10,10.19803903,-1,-9,9.055385138,-1,-9,9.055385138,0,-9,9,0,-8,8,0,-8,8,-1,-9,9.055385138,0,-8,8,0,-8,8,-1,-8,8.062257748,-1,-7,7.071067812,-1,-7,7.071067812,0,-7,7,-1,-7,7.071067812,0,-7,7,-1,-7,7.071067812,-1,-7,7.071067812,-1,-7,7.071067812,-1,-7,7.071067812,-1,-7,7.071067812,0,0,0,-1,-7,7.071067812,-2,-7,7.280109889,-2,-6,6.32455532,-2,-6,6.32455532,-1,-6,6.08276253,-2,-6,6.32455532,-2,-6,6.32455532,-3,-6,6.708203932,-4,-7,8.062257748,-2,-7,7.280109889,-3,-6,6.708203932,-3,-6,6.708203932,-4,-6,7.211102551,-3,-5,5.830951895,-3,-6,6.708203932,-4,-6,7.211102551,-4,-6,7.211102551,-3,-6,6.708203932,-4,-6,7.211102551,-4,-6,7.211102551,-4,-5,6.403124237,-5,-6,7.810249676,-5,-6,7.810249676,-5,-6,7.810249676,-5,-6,7.810249676,-5,-6,7.810249676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.31018,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,15,20.51828453,13,17,21.40093456,12,17,20.80865205,12,18,21.63330765,11,17,20.24845673,10,17,19.72308292,9,17,19.23538406,9,17,19.23538406,7,17,18.38477631,8,18,19.6977156,7,17,18.38477631,7,17,18.38477631,6,16,17.08800749,6,17,18.02775638,6,16,17.08800749,6,15,16.15549442,5,15,15.8113883,6,15,16.15549442,6,15,16.15549442,6,14,15.23154621,6,15,16.15549442,6,14,15.23154621,7,14,15.65247584,6,14,15.23154621,7,14,15.65247584,6,14,15.23154621,0,0,0,6,13,14.31782106,7,14,15.65247584,7,12,13.89244399,7,13,14.76482306,7,13,14.76482306,7,12,13.89244399,7,12,13.89244399,7,11,13.03840481,7,11,13.03840481,9,11,14.2126704,9,10,13.45362405,9,11,14.2126704,9,10,13.45362405,10,11,14.86606875,9,10,13.45362405,10,10,14.14213562,11,9,14.2126704,11,9,14.2126704,11,9,14.2126704,11,9,14.2126704,12,9,15,13,9,15.8113883,13,9,15.8113883,14,8,16.1245155,13,8,15.26433752,13,8,15.26433752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.32574,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,10,18.02775638,13,12,17.69180601,14,12,18.43908891,12,12,16.97056275,12,13,17.69180601,11,12,16.2788206,11,13,17.02938637,10,13,16.40121947,10,13,16.40121947,10,13,16.40121947,9,12,15,9,12,15,9,13,15.8113883,8,12,14.4222051,9,12,15,8,11,13.60147051,7,11,13.03840481,8,11,13.60147051,9,11,14.2126704,8,11,13.60147051,8,12,14.4222051,8,11,13.60147051,8,11,13.60147051,8,11,13.60147051,9,11,14.2126704,9,11,14.2126704,0,0,0,8,11,13.60147051,8,11,13.60147051,9,11,14.2126704,9,10,13.45362405,9,10,13.45362405,8,10,12.80624847,9,10,13.45362405,8,9,12.04159458,9,9,12.72792206,9,9,12.72792206,9,8,12.04159458,10,8,12.80624847,11,9,14.2126704,10,9,13.45362405,10,8,12.80624847,11,7,13.03840481,11,8,13.60147051,11,7,13.03840481,12,7,13.89244399,14,10,17.20465053,11,6,12.52996409,12,7,13.89244399,12,7,13.89244399,13,6,14.31782106,13,6,14.31782106,13,6,14.31782106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.33698,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,-13,19.10497317,15,-12,19.20937271,15,-12,19.20937271,16,-11,19.41648784,16,-11,19.41648784,15,-10,18.02775638,16,-9,18.35755975,15,-9,17.49285568,15,-8,17,15,-8,17,15,-8,17,15,-7,16.55294536,16,-7,17.4642492,15,-7,16.55294536,15,-7,16.55294536,14,-6,15.23154621,15,-7,16.55294536,15,-7,16.55294536,14,-7,15.65247584,15,-8,17,15,-8,17,15,-7,16.55294536,14,-7,15.65247584,16,-8,17.88854382,16,-7,17.4642492,15,-7,16.55294536,0,0,0,15,-6,16.15549442,15,-7,16.55294536,15,-7,16.55294536,14,-8,16.1245155,14,-7,15.65247584,14,-8,16.1245155,15,-7,16.55294536,15,-7,16.55294536,13,-7,14.76482306,14,-9,16.64331698,13,-8,15.26433752,13,-9,15.8113883,12,-9,15,13,-9,15.8113883,12,-9,15,12,-10,15.62049935,13,-10,16.40121947,13,-10,16.40121947,13,-10,16.40121947,13,-11,17.02938637,12,-11,16.2788206,13,-12,17.69180601,13,-12,17.69180601,13,-13,18.38477631,13,-12,17.69180601,12,-13,17.69180601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.34341,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,14,15.65247584,7,14,15.65247584,5,15,15.8113883,6,16,17.08800749,5,15,15.8113883,5,15,15.8113883,4,15,15.5241747,4,15,15.5241747,4,15,15.5241747,3,16,16.2788206,3,15,15.29705854,2,15,15.13274595,2,15,15.13274595,3,15,15.29705854,2,13,13.15294644,2,14,14.14213562,1,14,14.03566885,2,14,14.14213562,2,14,14.14213562,2,14,14.14213562,2,15,15.13274595,2,15,15.13274595,1,15,15.03329638,2,14,14.14213562,2,15,15.13274595,2,15,15.13274595,0,0,0,1,14,14.03566885,2,15,15.13274595,2,15,15.13274595,2,16,16.1245155,2,14,14.14213562,2,15,15.13274595,2,15,15.13274595,1,14,14.03566885,2,14,14.14213562,2,14,14.14213562,2,14,14.14213562,3,15,15.29705854,4,14,14.56021978,3,14,14.31782106,4,14,14.56021978,5,14,14.86606875,5,15,15.8113883,5,14,14.86606875,5,15,15.8113883,4,14,14.56021978,5,14,14.86606875,6,16,17.08800749,6,15,16.15549442,7,16,17.4642492,6,15,16.15549442,6,16,17.08800749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
