real_timestamp,Zone,R1,I1,Mag1,R2,I2,Mag2,R3,I3,Mag3,R4,I4,Mag4,R5,I5,Mag5,R6,I6,Mag6,R7,I7,Mag7,R8,I8,Mag8,R9,I9,Mag9,R10,I10,Mag10,R11,I11,Mag11,R12,I12,Mag12,R13,I13,Mag13,R14,I14,Mag14,R15,I15,Mag15,R16,I16,Mag16,R17,I17,Mag17,R18,I18,Mag18,R19,I19,Mag19,R20,I20,Mag20,R21,I21,Mag21,R22,I22,Mag22,R23,I23,Mag23,R24,I24,Mag24,R25,I25,Mag25,R26,I26,Mag26,R27,I27,Mag27,R28,I28,Mag28,R29,I29,Mag29,R30,I30,Mag30,R31,I31,Mag31,R32,I32,Mag32,R33,I33,Mag33,R34,I34,Mag34,R35,I35,Mag35,R36,I36,Mag36,R37,I37,Mag37,R38,I38,Mag38,R39,I39,Mag39,R40,I40,Mag40,R41,I41,Mag41,R42,I42,Mag42,R43,I43,Mag43,R44,I44,Mag44,R45,I45,Mag45,R46,I46,Mag46,R47,I47,Mag47,R48,I48,Mag48,R49,I49,Mag49,R50,I50,Mag50,R51,I51,Mag51,R52,I52,Mag52,R53,I53,Mag53,R54,I54,Mag54,R55,I55,Mag55,R56,I56,Mag56,R57,I57,Mag57,R58,I58,Mag58,R59,I59,Mag59,R60,I60,Mag60,R61,I61,Mag61,R62,I62,Mag62,R63,I63,Mag63,R64,I64,Mag64
8.73133,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-4,14,14.56021978,-6,13,14.31782106,-5,11,12.08304597,-6,14,15.23154621,-5,13,13.92838828,-7,12,13.89244399,-8,13,15.26433752,-9,13,15.8113883,-10,13,16.40121947,-10,12,15.62049935,-10,13,16.40121947,-11,11,15.55634919,-10,11,14.86606875,-9,11,14.2126704,-9,10,13.45362405,-9,8,12.04159458,-8,8,11.3137085,-8,7,10.63014581,-6,8,10,-6,8,10,-4,8,8.94427191,-5,8,9.433981132,-4,8,8.94427191,-3,8,8.544003745,-2,9,9.219544457,-2,9,9.219544457,0,0,0,0,10,10,-1,10,10.04987562,1,10,10.04987562,1,9,9.055385138,2,8,8.246211251,1,11,11.04536102,2,10,10.19803903,8,12,14.4222051,0,11,11,0,10,10,5,12,13,6,12,13.41640786,5,13,13.92838828,7,13,14.76482306,6,13,14.31782106,7,13,14.76482306,9,14,16.64331698,8,14,16.1245155,9,15,17.49285568,9,14,16.64331698,8,16,17.88854382,8,17,18.78829423,9,17,19.23538406,9,18,20.1246118,10,18,20.59126028,8,18,19.6977156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.73684,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,-8,12.04159458,9,-8,12.04159458,11,-8,13.60147051,11,-8,13.60147051,11,-8,13.60147051,12,-6,13.41640786,12,-6,13.41640786,12,-5,13,12,-5,13,13,-5,13.92838828,13,-6,14.31782106,12,-5,13,12,-4,12.64911064,11,-3,11.40175425,11,-2,11.18033989,10,-3,10.44030651,9,-3,9.486832981,9,-2,9.219544457,8,-3,8.544003745,8,-3,8.544003745,8,-4,8.94427191,6,-3,6.708203932,6,-5,7.810249676,6,-6,8.485281374,5,-6,7.810249676,5,-6,7.810249676,0,0,0,5,-7,8.602325267,5,-7,8.602325267,4,-7,8.062257748,4,-8,8.94427191,4,-9,9.848857802,4,-9,9.848857802,4,-10,10.77032961,3,-9,9.486832981,2,-11,11.18033989,-1,-9,9.055385138,2,-11,11.18033989,3,-11,11.40175425,3,-12,12.36931688,2,-13,13.15294644,3,-13,13.34166406,2,-14,14.14213562,2,-15,15.13274595,2,-15,15.13274595,2,-15,15.13274595,2,-16,16.1245155,3,-16,16.2788206,3,-17,17.2626765,3,-17,17.2626765,2,-18,18.11077028,3,-17,17.2626765,4,-18,18.43908891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.74342,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-8,9,12.04159458,-8,9,12.04159458,-9,10,13.45362405,-10,10,14.14213562,-10,10,14.14213562,-11,9,14.2126704,-11,9,14.2126704,-12,8,14.4222051,-12,8,14.4222051,-12,7,13.89244399,-13,7,14.76482306,-12,7,13.89244399,-12,6,13.41640786,-11,5,12.08304597,-11,5,12.08304597,-11,5,12.08304597,-10,5,11.18033989,-9,4,9.848857802,-8,4,8.94427191,-8,5,9.433981132,-7,5,8.602325267,-6,5,7.810249676,-6,5,7.810249676,-5,6,7.810249676,-5,7,8.602325267,-5,7,8.602325267,0,0,0,-4,8,8.94427191,-3,8,8.544003745,-3,9,9.486832981,-3,8,8.544003745,-2,9,9.219544457,-2,9,9.219544457,-2,10,10.19803903,-1,10,10.04987562,-1,10,10.04987562,-1,11,11.04536102,0,11,11,0,12,12,1,12,12.04159458,1,13,13.03840481,1,13,13.03840481,2,14,14.14213562,2,14,14.14213562,2,14,14.14213562,2,15,15.13274595,2,15,15.13274595,2,16,16.1245155,2,17,17.11724277,2,17,17.11724277,2,18,18.11077028,1,18,18.02775638,1,18,18.02775638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.75019,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-2,13,13.15294644,-3,13,13.34166406,-2,14,14.14213562,-4,15,15.5241747,-5,14,14.86606875,-5,15,15.8113883,-6,14,15.23154621,-6,15,16.15549442,-7,15,16.55294536,-8,14,16.1245155,-8,14,16.1245155,-8,12,14.4222051,-8,12,14.4222051,-8,11,13.60147051,-8,11,13.60147051,-8,10,12.80624847,-8,11,13.60147051,-6,9,10.81665383,-5,9,10.29563014,-5,9,10.29563014,-3,9,9.486832981,-3,9,9.486832981,-2,7,7.280109889,-2,9,9.219544457,-1,8,8.062257748,-1,8,8.062257748,0,0,0,1,9,9.055385138,2,10,10.19803903,2,10,10.19803903,3,9,9.486832981,3,9,9.486832981,4,10,10.77032961,4,11,11.70469991,3,11,11.40175425,2,9,9.219544457,5,19,19.6468827,5,11,12.08304597,5,12,13,8,12,14.4222051,8,11,13.60147051,9,12,15,9,12,15,10,12,15.62049935,10,12,15.62049935,10,13,16.40121947,11,14,17.80449381,11,14,17.80449381,11,15,18.60107524,10,16,18.86796226,11,16,19.41648784,11,17,20.24845673,10,17,19.72308292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.77739,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-7,9,11.40175425,-7,8,10.63014581,-7,7,9.899494937,-10,8,12.80624847,-9,8,12.04159458,-10,8,12.80624847,-11,7,13.03840481,-12,6,13.41640786,-10,7,12.20655562,-12,7,13.89244399,-12,6,13.41640786,-12,5,13,-11,5,12.08304597,-10,4,10.77032961,-10,4,10.77032961,-10,4,10.77032961,-10,4,10.77032961,-8,3,8.544003745,-8,3,8.544003745,-8,4,8.94427191,-7,4,8.062257748,-6,4,7.211102551,-7,5,8.602325267,-6,5,7.810249676,-5,6,7.810249676,-5,6,7.810249676,0,0,0,-5,6,7.810249676,-4,7,8.062257748,-4,7,8.062257748,-4,7,8.062257748,-4,8,8.94427191,-3,8,8.544003745,-3,9,9.486832981,-3,9,9.486832981,-2,9,9.219544457,-2,9,9.219544457,-2,10,10.19803903,-2,10,10.19803903,-2,11,11.18033989,-1,11,11.04536102,-1,11,11.04536102,-1,12,12.04159458,0,13,13,0,13,13,-1,14,14.03566885,-1,14,14.03566885,-1,15,15.03329638,-2,15,15.13274595,-1,15,15.03329638,-1,15,15.03329638,-2,16,16.1245155,-2,16,16.1245155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.78337,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-12,1,12.04159458,-13,2,13.15294644,-14,2,14.14213562,-14,0,14,-14,2,14.14213562,-15,-1,15.03329638,-15,-1,15.03329638,-16,-3,16.2788206,-14,-3,14.31782106,-14,-3,14.31782106,-15,-3,15.29705854,-14,-3,14.31782106,-13,-4,13.60147051,-12,-3,12.36931688,-12,-4,12.64911064,-11,-4,11.70469991,-11,-3,11.40175425,-9,-3,9.486832981,-10,-3,10.44030651,-9,-2,9.219544457,-9,-1,9.055385138,-8,-2,8.246211251,-9,-1,9.055385138,-9,0,9,-10,2,10.19803903,-9,2,9.219544457,0,0,0,-9,3,9.486832981,-9,3,9.486832981,-9,5,10.29563014,-9,5,10.29563014,-9,5,10.29563014,-9,6,10.81665383,-9,7,11.40175425,-8,5,9.433981132,-9,6,10.81665383,-6,11,12.52996409,-9,8,12.04159458,-9,8,12.04159458,-8,9,12.04159458,-9,9,12.72792206,-9,9,12.72792206,-10,11,14.86606875,-9,11,14.2126704,-11,11,15.55634919,-11,12,16.2788206,-11,12,16.2788206,-12,12,16.97056275,-12,12,16.97056275,-12,13,17.69180601,-12,14,18.43908891,-14,13,19.10497317,-14,13,19.10497317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.78932,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,-12,12.16552506,3,-12,12.36931688,3,-13,13.34166406,4,-14,14.56021978,4,-14,14.56021978,5,-14,14.86606875,6,-13,14.31782106,6,-13,14.31782106,7,-13,14.76482306,7,-12,13.89244399,7,-12,13.89244399,8,-12,14.4222051,8,-11,13.60147051,7,-10,12.20655562,7,-10,12.20655562,7,-10,12.20655562,6,-9,10.81665383,5,-8,9.433981132,5,-8,9.433981132,4,-8,8.94427191,4,-7,8.062257748,3,-8,8.544003745,2,-8,8.246211251,1,-8,8.062257748,1,-9,9.055385138,1,-9,9.055385138,0,0,0,0,-9,9,-1,-9,9.055385138,-1,-10,10.04987562,-2,-10,10.19803903,-2,-10,10.19803903,-3,-10,10.44030651,-3,-11,11.40175425,-3,-11,11.40175425,-4,-11,11.70469991,-4,-11,11.70469991,-5,-11,12.08304597,-5,-12,13,-6,-12,13.41640786,-6,-12,13.41640786,-6,-13,14.31782106,-7,-13,14.76482306,-8,-13,15.26433752,-7,-14,15.65247584,-8,-14,16.1245155,-8,-15,17,-8,-16,17.88854382,-8,-16,17.88854382,-8,-16,17.88854382,-8,-17,18.78829423,-8,-18,19.6977156,-7,-18,19.31320792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.80177,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-10,-7,12.20655562,-10,-8,12.80624847,-11,-8,13.60147051,-12,-9,15,-11,-9,14.2126704,-11,-10,14.86606875,-10,-10,14.14213562,-10,-11,14.86606875,-9,-12,15,-9,-11,14.2126704,-9,-12,15,-8,-12,14.4222051,-8,-11,13.60147051,-8,-11,13.60147051,-7,-11,13.03840481,-6,-10,11.66190379,-6,-9,10.81665383,-6,-9,10.81665383,-6,-8,10,-6,-7,9.219544457,-7,-7,9.899494937,-7,-6,9.219544457,-7,-5,8.602325267,-8,-5,9.433981132,-8,-5,9.433981132,-8,-4,8.94427191,0,0,0,-9,-4,9.848857802,-9,-3,9.486832981,-10,-3,10.44030651,-10,-2,10.19803903,-10,-2,10.19803903,-11,-2,11.18033989,-11,-2,11.18033989,-11,-1,11.04536102,-12,-1,12.04159458,-12,0,12,-12,1,12.04159458,-13,1,13.03840481,-13,2,13.15294644,-13,1,13.03840481,-14,2,14.14213562,-15,2,15.13274595,-15,3,15.29705854,-15,2,15.13274595,-16,3,16.2788206,-16,2,16.1245155,-17,2,17.11724277,-18,2,18.11077028,-18,3,18.24828759,-18,3,18.24828759,-19,2,19.10497317,-19,2,19.10497317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.81901,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-11,-6,12.52996409,-12,-6,13.41640786,-12,-6,13.41640786,-12,-7,13.89244399,-12,-8,14.4222051,-12,-8,14.4222051,-11,-9,14.2126704,-12,-10,15.62049935,-11,-10,14.86606875,-11,-10,14.86606875,-11,-10,14.86606875,-10,-11,14.86606875,-10,-11,14.86606875,-9,-10,13.45362405,-8,-10,12.80624847,-8,-10,12.80624847,-7,-9,11.40175425,-7,-8,10.63014581,-7,-7,9.899494937,-7,-7,9.899494937,-7,-6,9.219544457,-7,-5,8.602325267,-8,-4,8.94427191,-8,-4,8.94427191,-9,-4,9.848857802,-9,-3,9.486832981,0,0,0,-9,-2,9.219544457,-9,-2,9.219544457,-10,-2,10.19803903,-10,-1,10.04987562,-10,-1,10.04987562,-10,-1,10.04987562,-11,0,11,-11,0,11,-11,1,11.04536102,-12,2,12.16552506,-12,2,12.16552506,-13,2,13.15294644,-12,3,12.36931688,-13,3,13.34166406,-14,3,14.31782106,-15,4,15.5241747,-15,4,15.5241747,-15,4,15.5241747,-16,4,16.4924225,-16,4,16.4924225,-17,4,17.4642492,-18,4,18.43908891,-18,4,18.43908891,-18,5,18.68154169,-19,4,19.41648784,-19,3,19.23538406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.82547,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-2,12,12.16552506,-1,11,11.04536102,-1,12,12.04159458,-2,13,13.15294644,-2,15,15.13274595,-3,13,13.34166406,-4,13,13.60147051,-6,13,14.31782106,-5,14,14.86606875,-5,14,14.86606875,-5,12,13,-6,12,13.41640786,-7,12,13.89244399,-6,10,11.66190379,-7,10,12.20655562,-6,10,11.66190379,-6,8,10,-5,9,10.29563014,-5,8,9.433981132,-4,8,8.94427191,-3,8,8.544003745,-2,8,8.246211251,-2,7,7.280109889,-1,8,8.062257748,0,8,8,0,8,8,0,0,0,1,8,8.062257748,1,8,8.062257748,2,8,8.246211251,2,10,10.19803903,3,7,7.615773106,2,9,9.219544457,5,8,9.433981132,4,8,8.94427191,2,7,7.280109889,5,6,7.810249676,6,9,10.81665383,8,9,12.04159458,7,11,13.03840481,8,10,12.80624847,9,10,13.45362405,9,10,13.45362405,10,11,14.86606875,10,11,14.86606875,9,12,15,9,12,15,11,13,17.02938637,10,13,16.40121947,11,14,17.80449381,11,14,17.80449381,10,14,17.20465053,11,14,17.80449381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.83158,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,6,12.52996409,11,7,13.03840481,12,6,13.41640786,13,7,14.76482306,12,9,15,12,8,14.4222051,12,9,15,11,9,14.2126704,12,11,16.2788206,10,12,15.62049935,10,12,15.62049935,10,11,14.86606875,9,11,14.2126704,8,11,13.60147051,8,11,13.60147051,8,10,12.80624847,7,9,11.40175425,7,7,9.899494937,7,7,9.899494937,7,6,9.219544457,7,5,8.602325267,8,5,9.433981132,8,4,8.94427191,8,3,8.544003745,8,3,8.544003745,9,3,9.486832981,0,0,0,10,1,10.04987562,9,1,9.055385138,10,0,10,10,-1,10.04987562,10,-1,10.04987562,11,-3,11.40175425,10,-1,10.04987562,11,-4,11.70469991,14,-1,14.03566885,13,0,13,11,-3,11.40175425,12,-5,13,13,-5,13.92838828,14,-6,15.23154621,14,-6,15.23154621,14,-6,15.23154621,15,-9,17.49285568,16,-8,17.88854382,15,-8,17,17,-9,19.23538406,16,-8,17.88854382,17,-9,19.23538406,18,-8,19.6977156,18,-8,19.6977156,19,-8,20.61552813,19,-8,20.61552813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.83761,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,-9,10.29563014,5,-9,10.29563014,6,-9,10.81665383,7,-10,12.20655562,7,-10,12.20655562,8,-10,12.80624847,8,-10,12.80624847,9,-9,12.72792206,9,-9,12.72792206,9,-8,12.04159458,9,-8,12.04159458,9,-8,12.04159458,9,-7,11.40175425,9,-6,10.81665383,9,-6,10.81665383,8,-5,9.433981132,8,-6,10,7,-5,8.602325267,6,-6,8.485281374,6,-5,7.810249676,5,-5,7.071067812,4,-6,7.211102551,4,-6,7.211102551,3,-7,7.615773106,3,-7,7.615773106,3,-7,7.615773106,0,0,0,2,-8,8.246211251,2,-8,8.246211251,1,-9,9.055385138,1,-9,9.055385138,1,-9,9.055385138,1,-10,10.04987562,0,-10,10,0,-10,10,0,-10,10,0,-10,10,-1,-11,11.04536102,-2,-11,11.18033989,-2,-12,12.16552506,-2,-12,12.16552506,-2,-12,12.16552506,-2,-13,13.15294644,-3,-14,14.31782106,-3,-14,14.31782106,-3,-14,14.31782106,-3,-14,14.31782106,-3,-16,16.2788206,-3,-16,16.2788206,-3,-16,16.2788206,-3,-17,17.2626765,-2,-17,17.11724277,-2,-17,17.11724277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.85891,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,-6,9.219544457,8,-6,10,9,-7,11.40175425,10,-7,12.20655562,10,-7,12.20655562,11,-6,12.52996409,12,-6,13.41640786,11,-5,12.08304597,12,-5,13,11,-5,12.08304597,12,-4,12.64911064,11,-3,11.40175425,11,-3,11.40175425,11,-3,11.40175425,10,-2,10.19803903,10,-2,10.19803903,9,-2,9.219544457,8,-2,8.246211251,8,-3,8.544003745,7,-3,7.615773106,6,-3,6.708203932,6,-3,6.708203932,6,-4,7.211102551,6,-5,7.810249676,5,-5,7.071067812,5,-6,7.810249676,0,0,0,5,-6,7.810249676,5,-6,7.810249676,4,-7,8.062257748,4,-7,8.062257748,4,-8,8.94427191,4,-9,9.848857802,4,-9,9.848857802,4,-9,9.848857802,3,-9,9.486832981,3,-10,10.44030651,3,-10,10.44030651,2,-11,11.18033989,2,-11,11.18033989,2,-12,12.16552506,3,-12,12.36931688,3,-13,13.34166406,3,-14,14.31782106,3,-14,14.31782106,3,-14,14.31782106,3,-15,15.29705854,3,-15,15.29705854,3,-15,15.29705854,3,-16,16.2788206,3,-16,16.2788206,5,-16,16.76305461,5,-16,16.76305461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.86695,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,10,-1,10.04987562,12,-1,12.04159458,12,0,12,12,1,12.04159458,13,1,13.03840481,12,1,12.04159458,13,2,13.15294644,13,3,13.34166406,13,3,13.34166406,13,4,13.60147051,12,4,12.64911064,11,4,11.70469991,11,4,11.70469991,10,4,10.77032961,10,4,10.77032961,9,4,9.848857802,8,4,8.94427191,8,3,8.544003745,8,2,8.246211251,8,2,8.246211251,8,1,8.062257748,7,0,7,7,0,7,8,-1,8.062257748,8,-2,8.246211251,0,0,0,8,-3,8.544003745,8,-3,8.544003745,8,-4,8.94427191,8,-4,8.94427191,8,-4,8.94427191,9,-5,10.29563014,9,-5,10.29563014,8,-6,10,9,-6,10.81665383,9,-6,10.81665383,9,-7,11.40175425,9,-7,11.40175425,10,-8,12.80624847,10,-8,12.80624847,10,-8,12.80624847,10,-9,13.45362405,11,-10,14.86606875,11,-10,14.86606875,12,-10,15.62049935,12,-10,15.62049935,13,-11,17.02938637,13,-10,16.40121947,13,-11,17.02938637,14,-11,17.80449381,15,-10,18.02775638,15,-10,18.02775638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.88056,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-6,-10,11.66190379,-6,-9,10.81665383,-6,-11,12.52996409,-7,-10,12.20655562,-8,-12,14.4222051,-9,-12,15,-6,-14,15.23154621,-6,-13,14.31782106,-6,-14,15.23154621,-4,-15,15.5241747,-5,-14,14.86606875,-3,-14,14.31782106,-4,-14,14.56021978,-3,-14,14.31782106,-2,-12,12.16552506,-3,-11,11.40175425,-2,-11,11.18033989,-3,-10,10.44030651,-3,-10,10.44030651,-4,-9,9.848857802,-4,-9,9.848857802,-4,-8,8.94427191,-4,-8,8.94427191,-6,-7,9.219544457,-6,-7,9.219544457,-6,-7,9.219544457,0,0,0,-7,-7,9.899494937,-8,-6,10,-8,-6,10,-9,-5,10.29563014,-9,-6,10.81665383,-10,-6,11.66190379,-10,-5,11.18033989,-11,-5,12.08304597,-11,-5,12.08304597,-11,-4,11.70469991,-12,-4,12.64911064,-12,-4,12.64911064,-13,-4,13.60147051,-13,-4,13.60147051,-14,-4,14.56021978,-15,-3,15.29705854,-15,-4,15.5241747,-16,-4,16.4924225,-16,-4,16.4924225,-17,-4,17.4642492,-18,-4,18.43908891,-18,-4,18.43908891,-18,-5,18.68154169,-19,-5,19.6468827,-19,-6,19.92485885,-19,-6,19.92485885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.88895,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,-2,11.18033989,11,-3,11.40175425,12,-3,12.36931688,13,-3,13.34166406,13,-2,13.15294644,14,-1,14.03566885,14,-1,14.03566885,14,0,14,15,1,15.03329638,14,1,14.03566885,14,2,14.14213562,13,1,13.03840481,13,2,13.15294644,13,2,13.15294644,11,2,11.18033989,11,2,11.18033989,10,2,10.19803903,10,2,10.19803903,10,1,10.04987562,9,0,9,8,0,8,9,-1,9.055385138,8,-1,8.062257748,8,-2,8.246211251,8,-3,8.544003745,8,-3,8.544003745,0,0,0,8,-5,9.433981132,7,-5,8.602325267,7,-5,8.602325267,8,-6,10,7,-6,9.219544457,8,-7,10.63014581,8,-8,11.3137085,7,-9,11.40175425,7,-9,11.40175425,8,-9,12.04159458,7,-11,13.03840481,7,-10,12.20655562,7,-11,13.03840481,7,-12,13.89244399,8,-12,14.4222051,8,-13,15.26433752,8,-14,16.1245155,9,-14,16.64331698,9,-14,16.64331698,9,-15,17.49285568,10,-15,18.02775638,10,-15,18.02775638,11,-16,19.41648784,10,-16,18.86796226,11,-15,18.60107524,12,-16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.90859,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,-6,10.81665383,10,-7,12.20655562,10,-6,11.66190379,11,-7,13.03840481,12,-6,13.41640786,12,-6,13.41640786,13,-4,13.60147051,13,-4,13.60147051,14,-5,14.86606875,13,-3,13.34166406,14,-3,14.31782106,14,-2,14.14213562,13,-2,13.15294644,12,-1,12.04159458,12,-1,12.04159458,11,0,11,11,-1,11.04536102,9,-1,9.055385138,9,-2,9.219544457,9,-2,9.219544457,8,-2,8.246211251,8,-4,8.94427191,7,-3,7.615773106,7,-5,8.602325267,7,-5,8.602325267,7,-6,9.219544457,0,0,0,6,-7,9.219544457,6,-7,9.219544457,6,-8,10,5,-8,9.433981132,5,-9,10.29563014,5,-9,10.29563014,6,-9,10.81665383,5,-10,11.18033989,5,-10,11.18033989,4,-10,10.77032961,4,-12,12.64911064,4,-12,12.64911064,4,-13,13.60147051,4,-14,14.56021978,4,-14,14.56021978,4,-15,15.5241747,4,-15,15.5241747,4,-16,16.4924225,5,-15,15.8113883,5,-16,16.76305461,6,-17,18.02775638,6,-17,18.02775638,6,-18,18.97366596,6,-18,18.97366596,7,-18,19.31320792,7,-18,19.31320792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.91462,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,4,10.77032961,11,4,11.70469991,12,5,13,12,6,13.41640786,12,6,13.41640786,12,7,13.89244399,12,8,14.4222051,11,9,14.2126704,10,9,13.45362405,11,9,14.2126704,10,9,13.45362405,10,10,14.14213562,9,10,13.45362405,9,9,12.72792206,8,9,12.04159458,8,9,12.04159458,7,8,10.63014581,6,7,9.219544457,7,6,9.219544457,7,6,9.219544457,6,5,7.810249676,7,4,8.062257748,7,4,8.062257748,7,3,7.615773106,8,2,8.246211251,8,2,8.246211251,0,0,0,9,1,9.055385138,9,1,9.055385138,9,0,9,9,-1,9.055385138,10,-1,10.04987562,11,-1,11.04536102,11,-1,11.04536102,11,-2,11.18033989,11,-2,11.18033989,11,-3,11.40175425,12,-4,12.64911064,12,-4,12.64911064,13,-4,13.60147051,13,-5,13.92838828,13,-5,13.92838828,14,-5,14.86606875,14,-6,15.23154621,14,-7,15.65247584,16,-6,17.08800749,15,-6,16.15549442,17,-7,18.38477631,16,-6,17.08800749,17,-6,18.02775638,18,-7,19.31320792,18,-6,18.97366596,18,-6,18.97366596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.92088,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,-7,13.03840481,11,-7,13.03840481,12,-8,14.4222051,12,-7,13.89244399,14,-7,15.65247584,14,-6,15.23154621,14,-6,15.23154621,16,-5,16.76305461,14,-4,14.56021978,15,-4,15.5241747,15,-3,15.29705854,15,-3,15.29705854,14,-2,14.14213562,14,-2,14.14213562,13,-1,13.03840481,13,-1,13.03840481,11,-2,11.18033989,10,-2,10.19803903,10,-2,10.19803903,10,-2,10.19803903,9,-3,9.486832981,8,-3,8.544003745,8,-4,8.94427191,8,-5,9.433981132,7,-6,9.219544457,7,-6,9.219544457,0,0,0,7,-7,9.899494937,7,-8,10.63014581,6,-8,10,6,-9,10.81665383,6,-9,10.81665383,6,-10,11.66190379,6,-10,11.66190379,5,-11,12.08304597,6,-11,12.52996409,5,-12,13,5,-13,13.92838828,5,-13,13.92838828,5,-14,14.86606875,5,-14,14.86606875,5,-15,15.8113883,5,-16,16.76305461,5,-17,17.72004515,5,-17,17.72004515,6,-17,18.02775638,6,-18,18.97366596,7,-18,19.31320792,7,-19,20.24845673,7,-19,20.24845673,6,-20,20.88061302,9,-19,21.02379604,8,-19,20.61552813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.92725,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-10,-6,11.66190379,-11,-6,12.52996409,-12,-7,13.89244399,-12,-8,14.4222051,-12,-8,14.4222051,-12,-9,15,-12,-10,15.62049935,-11,-10,14.86606875,-11,-11,15.55634919,-10,-11,14.86606875,-10,-11,14.86606875,-9,-11,14.2126704,-9,-11,14.2126704,-8,-11,13.60147051,-7,-11,13.03840481,-7,-10,12.20655562,-7,-9,11.40175425,-6,-8,10,-6,-8,10,-6,-7,9.219544457,-7,-6,9.219544457,-7,-6,9.219544457,-7,-5,8.602325267,-8,-5,9.433981132,-8,-4,8.94427191,-8,-4,8.94427191,0,0,0,-9,-3,9.486832981,-9,-2,9.219544457,-10,-2,10.19803903,-10,-1,10.04987562,-10,-2,10.19803903,-11,-1,11.04536102,-11,-1,11.04536102,-11,0,11,-12,1,12.04159458,-12,1,12.04159458,-12,2,12.16552506,-13,2,13.15294644,-13,2,13.15294644,-14,2,14.14213562,-14,3,14.31782106,-15,3,15.29705854,-15,3,15.29705854,-16,3,16.2788206,-16,3,16.2788206,-16,3,16.2788206,-17,3,17.2626765,-18,4,18.43908891,-18,3,18.24828759,-19,4,19.41648784,-19,2,19.10497317,-19,2,19.10497317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
