type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-43,11,1,5,1,1,1,1,0,0,0,-96,1,6,1,55032349,0,84,0,0,55.2147,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -21 -15 -21 -16 -21 -16 -20 -17 -19 -17 -19 -18 -18 -17 -17 -18 -17 -17 -17 -18 -17 -18 -17 -18 -16 -18 -16 -17 -16 -18 -15 -17 -15 -17 -15 -16 -16 -16 -15 -17 -15 -16 -15 -16 -14 -15 -15 -16 -15 -15 -15 -15 0 0 -15 -14 -15 -13 -15 -14 -15 -13 -15 -13 -15 -13 -15 -13 -15 -12 -15 -12 -15 -11 -16 -11 -15 -11 -15 -10 -15 -10 -15 -9 -16 -10 -16 -9 -16 -9 -15 -8 -15 -8 -15 -8 -15 -8 -15 -7 -15 -7 -14 -7 -14 -7 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-43,11,1,5,1,1,1,1,0,0,0,-96,1,6,1,55041472,0,84,0,0,55.2236,384,[84 -64 4 0 0 0 0 0 0 0 0 0 5 -27 5 -27 6 -27 7 -27 7 -27 8 -26 8 -25 9 -24 9 -25 9 -24 10 -24 10 -23 10 -24 10 -23 10 -23 10 -23 10 -22 10 -21 10 -22 9 -22 9 -21 9 -22 9 -21 9 -21 9 -21 8 -21 0 0 8 -21 7 -21 7 -21 6 -20 7 -20 6 -20 6 -20 5 -20 5 -19 5 -19 4 -20 5 -19 4 -20 3 -20 4 -19 3 -19 2 -19 2 -19 2 -19 2 -18 2 -19 1 -18 1 -18 1 -18 1 -17 1 -17 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,55057216,0,84,0,0,55.2393,384,[84 -64 4 0 0 0 0 0 0 0 0 0 21 15 22 16 20 16 21 18 19 16 19 18 18 18 17 18 17 18 17 18 17 18 17 18 17 18 16 18 16 18 15 17 16 18 14 16 16 17 15 17 14 17 15 16 13 15 15 16 15 16 15 15 0 0 15 15 15 13 16 14 14 12 15 13 15 13 15 13 15 11 15 11 14 10 15 10 15 10 16 9 16 9 15 9 16 8 15 8 16 8 15 8 15 7 15 7 15 7 14 6 15 6 14 6 14 5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,3,1,1,1,1,0,0,0,-96,1,6,1,55063048,0,84,0,0,55.2453,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -6 -23 -5 -24 -4 -24 -4 -25 -2 -24 -2 -24 -1 -24 0 -23 0 -23 0 -23 -1 -23 -1 -23 -1 -23 -1 -23 0 -23 1 -22 1 -22 1 -20 1 -22 1 -21 1 -21 1 -21 0 -19 -1 -20 -1 -20 -1 -20 0 0 -1 -19 -1 -18 -2 -19 -2 -18 -2 -19 -1 -18 -1 -18 -2 -18 -2 -17 -3 -16 -5 -17 -5 -16 -5 -16 -5 -17 -4 -16 -5 -16 -5 -15 -5 -15 -4 -15 -5 -14 -5 -15 -5 -14 -5 -13 -7 -13 -6 -13 -6 -13 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-43,11,1,5,1,1,1,1,0,0,0,-96,1,6,1,55070521,0,84,0,0,55.2528,384,[84 -64 4 0 0 0 0 0 0 0 0 0 4 26 4 26 3 28 3 27 1 27 1 26 1 26 0 26 0 26 -1 26 -1 26 -2 25 -2 26 -2 25 -2 24 -2 25 -2 24 -3 23 -2 24 -2 24 -2 23 -1 23 -2 22 -1 23 -1 22 -1 22 0 0 -1 21 0 22 0 21 0 21 1 21 1 21 1 20 2 20 1 19 2 21 3 20 3 19 3 19 3 18 3 19 4 18 4 18 4 17 5 17 4 17 4 17 5 16 5 16 5 16 5 15 5 15 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-44,11,1,5,1,1,1,1,0,0,0,-96,1,6,1,55081175,0,84,0,0,55.2633,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -22 -14 -22 -15 -21 -15 -21 -16 -20 -16 -20 -17 -19 -16 -18 -17 -18 -17 -18 -17 -18 -18 -17 -17 -18 -18 -17 -18 -17 -18 -16 -17 -16 -17 -15 -17 -16 -17 -15 -17 -16 -17 -15 -17 -15 -16 -16 -16 -16 -16 -16 -15 0 0 -16 -15 -16 -15 -15 -14 -15 -14 -15 -14 -16 -14 -15 -13 -15 -13 -15 -13 -15 -12 -16 -12 -16 -12 -16 -11 -16 -11 -15 -11 -16 -11 -16 -10 -16 -10 -15 -10 -15 -9 -15 -9 -15 -9 -15 -9 -15 -8 -14 -8 -14 -8 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-43,11,1,5,1,1,1,1,0,0,0,-96,1,6,1,55090581,0,84,0,0,55.2727,384,[84 -64 4 0 0 0 0 0 0 0 0 0 16 18 16 19 15 19 16 20 14 20 14 20 14 20 13 20 13 20 12 20 12 21 12 20 12 21 12 21 12 21 11 20 12 20 10 19 12 20 11 19 11 19 11 19 10 18 11 18 12 18 11 18 0 0 12 17 12 16 12 17 11 15 12 16 12 15 12 15 12 14 12 14 12 13 13 13 12 13 13 13 13 13 13 12 13 12 13 11 13 11 13 11 13 10 13 10 13 10 13 9 13 9 12 9 12 9 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-42,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,55105532,0,84,0,0,55.2877,384,[84 -64 4 0 0 0 0 0 0 0 0 0 10 -24 12 -24 12 -23 12 -24 12 -23 14 -22 14 -21 14 -21 14 -21 14 -20 15 -20 14 -19 15 -20 15 -19 15 -19 14 -18 14 -19 13 -17 14 -18 14 -18 13 -17 13 -17 13 -16 13 -18 12 -17 12 -17 0 0 11 -17 10 -17 11 -17 9 -16 11 -17 10 -17 10 -17 9 -17 9 -16 8 -16 8 -17 7 -16 7 -16 7 -16 6 -16 6 -16 6 -16 6 -16 5 -16 5 -15 5 -15 5 -15 5 -14 4 -15 4 -14 4 -14 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-42,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,55112927,0,84,0,0,55.2949,384,[84 -64 4 0 0 0 0 0 0 0 0 0 4 -26 5 -27 5 -26 6 -27 6 -26 7 -25 7 -25 7 -24 8 -24 8 -23 8 -23 8 -23 8 -23 9 -23 9 -23 8 -21 8 -22 8 -20 8 -21 8 -21 8 -20 8 -20 7 -19 7 -20 7 -20 7 -20 0 0 6 -19 5 -19 5 -19 4 -18 5 -19 5 -19 4 -18 4 -18 4 -18 3 -17 3 -18 2 -17 2 -17 2 -17 2 -17 1 -17 1 -17 1 -17 0 -16 0 -16 0 -16 0 -16 0 -15 -1 -15 0 -14 0 -14 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-43,11,1,5,1,1,1,1,0,0,0,-96,1,6,1,55121258,0,84,0,0,55.3034,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -18 -22 -17 -23 -17 -24 -16 -24 -15 -24 -14 -24 -14 -24 -13 -23 -13 -23 -13 -23 -13 -23 -12 -23 -12 -23 -12 -23 -12 -23 -11 -22 -11 -22 -11 -21 -11 -21 -11 -21 -11 -21 -11 -20 -10 -20 -11 -19 -12 -19 -12 -19 0 0 -11 -18 -12 -17 -12 -17 -12 -16 -12 -17 -12 -16 -12 -16 -13 -15 -12 -15 -13 -14 -13 -14 -13 -13 -13 -13 -13 -13 -13 -13 -13 -12 -13 -12 -13 -11 -13 -11 -13 -11 -13 -11 -13 -11 -13 -10 -13 -9 -12 -9 -12 -9 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-42,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,55132889,0,84,0,0,55.315,384,[84 -64 4 0 0 0 0 0 0 0 0 0 24 7 24 8 24 8 24 9 23 9 23 10 22 11 21 11 21 11 21 11 21 11 21 11 21 11 20 11 20 11 20 11 19 10 18 10 19 10 19 10 18 10 18 9 17 9 19 9 18 8 18 8 0 0 17 8 18 7 18 7 17 6 17 6 18 6 17 6 17 5 16 5 16 4 17 4 16 4 16 3 17 3 16 3 16 2 16 2 16 2 16 2 15 2 15 2 14 1 14 1 14 0 14 1 13 1 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-42,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,55142869,0,84,0,0,55.325,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -3 -25 -2 -25 -2 -26 -1 -26 0 -25 0 -25 1 -24 1 -24 2 -24 2 -24 2 -24 2 -23 3 -24 3 -24 3 -23 3 -23 3 -22 3 -21 3 -22 3 -21 3 -21 2 -21 3 -20 2 -21 2 -21 2 -20 0 0 1 -20 1 -19 1 -20 0 -19 1 -19 0 -19 0 -19 -1 -19 0 -17 -1 -17 -1 -18 -2 -17 -2 -17 -2 -17 -2 -17 -2 -16 -3 -16 -3 -16 -3 -16 -3 -15 -3 -15 -3 -15 -3 -14 -3 -14 -3 -14 -3 -14 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-42,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,55153565,0,84,0,0,55.3357,384,[84 -64 4 0 0 0 0 0 0 0 0 0 25 -7 25 -5 26 -5 26 -5 25 -4 25 -3 25 -2 25 -2 24 -1 24 -1 25 -1 24 -1 24 0 24 0 23 0 23 0 23 0 21 0 22 0 22 0 22 0 21 0 20 0 21 -1 21 -1 20 -1 0 0 20 -1 19 -2 19 -2 18 -2 19 -2 19 -2 18 -3 18 -3 17 -3 17 -3 17 -4 16 -4 16 -4 16 -5 16 -4 15 -5 15 -5 15 -5 15 -5 14 -5 14 -5 14 -6 13 -6 13 -6 13 -5 12 -5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-42,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,55162723,0,84,0,0,55.3448,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -13 22 -14 22 -15 22 -15 22 -16 21 -16 20 -17 19 -17 18 -17 18 -17 19 -17 18 -17 18 -17 18 -17 18 -17 17 -17 17 -17 16 -16 16 -16 16 -16 16 -16 15 -16 15 -15 14 -15 15 -14 15 -14 15 0 0 -14 14 -13 15 -12 15 -12 15 -12 15 -12 15 -12 15 -11 14 -11 14 -10 14 -9 15 -9 14 -9 15 -8 14 -8 14 -8 14 -7 14 -7 14 -7 14 -6 13 -7 13 -6 13 -6 13 -5 13 -5 12 -5 11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-42,11,1,3,1,1,1,1,0,0,0,-96,1,6,1,55175275,0,84,0,0,55.3574,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -26 -8 -26 -9 -26 -10 -26 -10 -25 -11 -25 -12 -24 -12 -23 -13 -23 -12 -23 -13 -23 -13 -22 -13 -22 -14 -22 -13 -22 -13 -22 -13 -21 -13 -20 -12 -21 -13 -20 -12 -20 -12 -20 -12 -19 -12 -20 -12 -20 -11 -20 -11 0 0 -19 -10 -19 -9 -20 -9 -19 -9 -19 -9 -19 -8 -19 -8 -19 -8 -18 -7 -18 -7 -19 -6 -18 -6 -18 -6 -18 -5 -18 -5 -18 -4 -18 -4 -18 -4 -17 -4 -17 -4 -17 -4 -17 -3 -16 -3 -16 -3 -15 -3 -15 -3 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-42,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,55182020,0,84,0,0,55.3646,384,[84 -64 4 0 0 0 0 0 0 0 0 0 21 -10 22 -9 22 -9 23 -9 22 -8 23 -7 22 -6 22 -6 22 -5 22 -5 22 -6 22 -5 22 -5 22 -5 22 -4 21 -4 21 -4 20 -4 21 -4 20 -4 20 -4 20 -4 18 -4 19 -5 19 -5 19 -5 0 0 19 -5 18 -5 18 -5 17 -5 18 -5 17 -6 17 -6 16 -6 16 -6 15 -6 15 -7 15 -7 15 -7 15 -7 14 -7 14 -7 14 -7 14 -8 14 -7 13 -7 13 -7 12 -7 12 -7 12 -8 11 -7 11 -7 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-42,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,55192873,0,84,0,0,55.375,384,[84 -64 4 0 0 0 0 0 0 0 0 0 11 23 10 24 10 25 9 25 8 25 7 25 7 24 6 24 5 24 5 25 6 25 5 24 5 24 4 24 4 24 4 23 4 23 3 22 4 23 4 22 3 22 4 22 3 21 4 21 5 21 4 20 0 0 4 20 5 19 5 20 5 18 5 19 5 19 5 18 5 18 5 17 6 17 7 17 7 16 7 16 7 16 7 16 7 15 7 15 8 15 7 15 7 14 7 14 7 14 7 13 8 13 7 12 7 12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-44,11,1,5,1,1,1,1,0,0,0,-96,1,6,1,55200494,0,84,0,0,55.3826,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -11 24 -12 23 -13 23 -13 23 -14 23 -14 22 -15 21 -15 20 -15 20 -15 20 -15 20 -15 19 -15 20 -15 19 -15 18 -15 19 -15 18 -14 17 -14 17 -14 17 -14 17 -14 17 -13 16 -13 17 -12 17 -12 17 0 0 -12 16 -11 17 -11 16 -10 16 -10 16 -10 16 -10 16 -9 16 -9 15 -8 15 -7 16 -7 16 -7 16 -6 15 -7 15 -6 15 -6 15 -5 15 -5 15 -5 14 -5 14 -5 14 -4 13 -4 13 -4 13 -4 13 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-44,11,1,5,1,1,1,1,0,0,0,-96,1,6,1,55210396,0,84,0,0,55.3926,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -24 -13 -24 -15 -23 -15 -24 -16 -22 -16 -22 -17 -21 -17 -20 -17 -20 -16 -20 -17 -20 -17 -19 -17 -19 -17 -19 -17 -18 -17 -18 -16 -18 -16 -17 -15 -18 -15 -17 -15 -17 -15 -17 -15 -16 -14 -17 -14 -17 -13 -17 -13 0 0 -17 -12 -16 -11 -17 -11 -16 -10 -17 -10 -16 -10 -16 -10 -16 -9 -16 -9 -16 -8 -16 -8 -16 -8 -16 -7 -16 -7 -15 -6 -15 -6 -15 -5 -15 -5 -15 -5 -15 -5 -15 -5 -14 -5 -14 -4 -13 -3 -13 -4 -13 -3 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-42,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,55226957,0,84,0,0,55.4091,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -15 -22 -14 -23 -13 -23 -13 -24 -12 -24 -11 -23 -10 -24 -9 -24 -9 -23 -9 -23 -10 -23 -9 -22 -9 -23 -9 -22 -8 -22 -8 -22 -8 -21 -7 -20 -8 -21 -7 -21 -7 -20 -7 -20 -7 -19 -9 -20 -8 -19 -8 -19 0 0 -8 -18 -9 -17 -9 -18 -8 -16 -9 -17 -9 -17 -9 -17 -9 -16 -9 -15 -9 -14 -10 -15 -10 -14 -10 -14 -10 -14 -9 -13 -10 -13 -10 -13 -10 -13 -9 -12 -9 -12 -9 -12 -9 -11 -9 -11 -10 -10 -9 -10 -9 -10 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-42,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,55231760,0,84,0,0,55.416,384,[84 -64 4 0 0 0 0 0 0 0 0 0 25 -3 25 -2 26 -2 25 -1 25 -1 24 0 24 1 24 1 24 2 24 1 24 1 23 1 23 1 23 2 22 2 22 2 21 2 21 2 21 1 21 2 20 2 20 1 19 1 20 0 20 0 19 0 0 0 18 0 19 -1 18 -1 18 -1 18 -1 18 -1 18 -2 17 -2 16 -2 16 -3 16 -3 16 -3 16 -3 15 -4 15 -3 15 -4 15 -4 14 -4 14 -4 14 -4 13 -4 13 -4 12 -4 12 -5 12 -5 11 -4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-42,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,55242393,0,84,0,0,55.4245,384,[84 -64 4 0 0 0 0 0 0 0 0 0 24 6 24 7 24 8 24 9 23 9 22 9 22 10 22 10 21 10 21 10 21 10 21 10 20 10 20 11 20 11 19 11 19 11 18 10 18 10 18 10 18 10 18 10 17 9 18 9 18 9 18 8 0 0 17 8 17 8 17 7 16 7 16 7 16 6 16 6 16 5 15 6 15 5 16 4 15 4 15 4 15 4 15 4 15 3 15 3 14 2 14 3 13 2 14 2 13 2 13 1 13 1 12 1 12 1 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-42,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,55255659,0,84,0,0,55.4378,384,[84 -64 4 0 0 0 0 0 0 0 0 0 24 -17 26 -16 25 -15 27 -15 25 -14 27 -14 26 -12 26 -12 25 -10 25 -11 26 -11 25 -11 25 -11 24 -10 25 -10 24 -9 24 -9 23 -8 24 -9 23 -9 23 -9 22 -9 20 -8 21 -9 21 -10 21 -10 0 0 20 -9 19 -10 20 -10 18 -9 19 -10 18 -10 18 -10 17 -11 17 -10 15 -11 15 -11 15 -11 15 -12 14 -12 14 -11 14 -12 13 -11 13 -12 13 -11 12 -11 12 -11 11 -11 10 -11 10 -12 9 -11 9 -11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-42,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,55264549,0,84,0,0,55.4466,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -7 -26 -7 -26 -6 -27 -6 -28 -5 -27 -4 -26 -3 -26 -3 -26 -2 -26 -2 -26 -2 -26 -2 -25 -1 -25 -1 -25 -1 -25 -1 -24 0 -24 0 -23 -1 -23 -1 -23 -1 -22 -1 -23 0 -21 -1 -22 -2 -22 -2 -21 0 0 -2 -20 -2 -20 -2 -20 -3 -19 -3 -20 -3 -19 -3 -19 -4 -18 -3 -18 -4 -17 -5 -17 -5 -17 -5 -17 -5 -17 -5 -16 -5 -16 -5 -16 -6 -15 -5 -15 -5 -14 -6 -14 -6 -14 -6 -13 -6 -13 -6 -13 -6 -12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-42,11,1,3,1,1,1,1,0,0,0,-96,1,6,1,55273801,0,84,0,0,55.4559,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -25 -6 -25 -7 -26 -7 -25 -8 -25 -8 -24 -9 -24 -9 -23 -10 -23 -10 -23 -10 -23 -10 -22 -10 -22 -10 -22 -10 -21 -10 -21 -10 -20 -10 -20 -10 -20 -9 -20 -9 -19 -9 -20 -9 -19 -9 -20 -8 -20 -8 -19 -8 0 0 -18 -7 -19 -6 -19 -6 -18 -6 -18 -6 -18 -6 -18 -5 -18 -5 -17 -5 -17 -4 -18 -3 -17 -3 -17 -3 -17 -3 -17 -3 -16 -2 -17 -2 -16 -1 -16 -1 -16 -1 -15 -1 -15 -1 -15 -1 -14 0 -14 0 -13 0 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-44,11,1,5,1,1,1,1,0,0,0,-96,1,6,1,55281540,0,84,0,0,55.4638,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -9 24 -10 24 -10 24 -11 24 -11 23 -12 22 -12 22 -12 21 -13 21 -12 21 -13 21 -13 21 -13 21 -13 20 -13 20 -13 19 -13 19 -12 18 -13 19 -12 18 -12 18 -12 18 -11 17 -11 18 -11 18 -11 18 0 0 -10 18 -10 17 -10 18 -9 17 -9 18 -8 17 -8 17 -8 17 -8 16 -7 16 -7 17 -6 17 -6 17 -6 17 -6 16 -5 16 -5 16 -5 16 -5 16 -4 15 -4 15 -4 15 -3 14 -3 14 -4 13 -3 13 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-44,11,1,5,1,1,1,1,0,0,0,-96,1,6,1,55290426,0,84,0,0,55.4725,384,[84 -64 4 0 0 0 0 0 0 0 0 0 7 25 6 26 5 25 4 27 4 25 3 26 2 25 1 25 1 25 1 25 2 25 2 24 1 24 1 24 0 24 1 23 0 23 0 22 0 23 0 22 0 22 0 21 0 20 2 21 2 21 2 20 0 0 1 20 2 19 2 20 2 18 3 19 3 19 2 18 3 18 3 17 3 17 4 17 5 17 5 16 5 16 4 16 5 16 5 15 5 15 5 15 5 14 5 14 5 14 5 13 5 13 5 12 5 12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-43,11,1,5,1,1,1,1,0,0,0,-96,1,6,1,55300433,0,84,0,0,55.4825,384,[84 -64 4 0 0 0 0 0 0 0 0 0 23 -9 23 -9 24 -8 23 -8 24 -7 23 -6 23 -6 23 -5 23 -5 23 -4 23 -5 22 -4 23 -4 22 -4 21 -4 21 -4 20 -4 20 -4 20 -4 20 -3 20 -3 19 -4 19 -3 19 -4 19 -5 18 -4 0 0 18 -5 17 -5 17 -6 16 -6 17 -6 17 -6 16 -6 15 -6 15 -6 15 -6 14 -7 14 -7 14 -7 13 -7 13 -7 13 -8 13 -8 12 -8 12 -8 11 -8 12 -7 11 -8 11 -8 10 -8 10 -8 9 -7 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-42,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,55314292,0,84,0,0,55.4965,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -5 -30 -4 -29 -3 -31 -2 -30 -1 -30 -1 -28 0 -28 0 -28 1 -28 1 -28 1 -27 1 -27 2 -27 2 -27 2 -26 2 -26 2 -24 2 -24 2 -24 2 -24 1 -23 1 -23 1 -22 1 -23 1 -22 0 -22 0 0 0 -21 -1 -21 -1 -21 -1 -20 -1 -20 -1 -20 -2 -20 -2 -19 -2 -19 -3 -18 -3 -19 -3 -18 -4 -18 -4 -17 -3 -17 -4 -17 -4 -17 -4 -16 -4 -16 -5 -15 -4 -15 -5 -15 -5 -15 -5 -14 -5 -14 -5 -13 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-43,11,1,5,1,1,1,1,0,0,0,-96,1,6,1,55320808,0,84,0,0,55.503,384,[84 -64 4 0 0 0 0 0 0 0 0 0 24 7 24 8 24 9 24 9 23 10 22 10 22 10 21 11 21 11 21 10 20 10 20 10 20 10 19 10 19 10 18 10 18 10 17 9 18 9 17 10 17 9 17 8 17 8 17 7 17 7 17 7 0 0 16 6 16 6 17 6 16 5 16 5 16 4 16 4 15 3 15 4 15 3 15 2 15 2 15 2 15 1 14 2 14 1 14 1 14 0 14 1 13 0 13 0 12 0 12 -1 12 -1 11 -1 11 -1 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-43,11,1,5,1,1,1,1,0,0,0,-96,1,6,1,55330515,0,84,0,0,55.5126,384,[84 -64 4 0 0 0 0 0 0 0 0 0 25 1 25 2 26 2 25 3 25 4 24 4 24 5 23 6 23 5 23 6 23 5 22 5 22 5 22 5 21 6 21 5 20 5 20 5 20 5 20 5 19 5 19 5 19 4 19 4 19 4 19 3 0 0 18 3 18 2 18 2 17 2 17 2 17 2 17 1 17 1 16 1 16 0 16 0 16 -1 16 -1 16 -1 15 -1 15 -2 15 -2 14 -2 14 -2 13 -1 13 -2 13 -2 13 -2 12 -3 12 -3 11 -2 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-43,11,1,5,1,1,1,1,0,0,0,-96,1,6,1,55340465,0,84,0,0,55.5226,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -25 6 -26 5 -26 5 -26 4 -25 3 -25 2 -25 2 -25 1 -24 1 -24 1 -24 0 -24 0 -24 0 -23 0 -23 0 -23 0 -22 0 -21 0 -22 0 -21 0 -21 0 -21 0 -20 0 -21 0 -20 0 -20 0 0 0 -19 1 -19 2 -19 1 -18 2 -18 2 -18 2 -18 2 -17 2 -17 2 -17 3 -17 3 -16 3 -16 3 -15 4 -15 4 -15 4 -15 4 -15 4 -14 4 -14 4 -14 4 -13 4 -13 4 -12 4 -12 4 -12 4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,55358397,0,84,0,0,55.5405,384,[84 -64 4 0 0 0 0 0 0 0 0 0 13 -25 14 -24 15 -25 15 -24 16 -23 16 -22 17 -21 18 -20 17 -20 17 -21 17 -20 17 -20 17 -20 17 -19 17 -18 17 -18 16 -17 16 -17 16 -18 16 -17 16 -16 15 -16 15 -16 14 -17 14 -17 14 -16 0 0 14 -15 12 -16 12 -16 12 -15 12 -16 12 -16 11 -15 11 -15 10 -15 9 -15 9 -16 8 -15 8 -15 8 -15 8 -15 7 -15 7 -15 7 -15 7 -14 6 -14 6 -14 5 -14 5 -14 4 -14 4 -13 4 -13 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,55360493,0,84,0,0,55.547,384,[84 -64 4 0 0 0 0 0 0 0 0 0 25 -11 26 -10 26 -10 27 -9 26 -8 26 -7 26 -6 25 -5 25 -5 25 -5 25 -5 25 -4 25 -4 25 -4 24 -3 24 -3 24 -3 22 -3 23 -3 22 -3 22 -3 22 -3 21 -3 21 -4 21 -4 21 -4 0 0 20 -4 19 -5 19 -4 18 -5 19 -5 18 -5 18 -5 17 -6 17 -5 16 -6 16 -6 16 -6 16 -7 15 -7 15 -6 15 -7 14 -7 14 -7 14 -7 13 -7 13 -7 12 -7 11 -7 11 -8 11 -7 11 -7 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,55370487,0,84,0,0,55.5534,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -27 -3 -28 -4 -27 -4 -28 -5 -27 -6 -27 -6 -26 -7 -25 -8 -25 -7 -25 -8 -25 -8 -25 -8 -25 -8 -24 -8 -24 -9 -23 -8 -23 -8 -22 -8 -23 -8 -22 -8 -22 -7 -22 -7 -20 -7 -22 -6 -21 -6 -21 -6 0 0 -20 -6 -20 -4 -21 -4 -19 -4 -20 -4 -20 -4 -20 -4 -19 -3 -18 -3 -18 -2 -19 -1 -18 -2 -18 -1 -18 -1 -17 -1 -18 0 -17 0 -18 0 -17 0 -16 0 -16 0 -16 1 -15 1 -15 1 -15 1 -14 1 0 0 0 0 0 0 0 0 0 0 ]
